,maximum,minimum
BTNL1,0.0,0.0
BTSr_b,105.689999,0.0
BTSr_f,105.689999,0.0
BUTSabc_299,-0.0,0.0
BUTSabc_300,-0.0,0.0
BUTSabc_301,-0.0,0.0
C4HLA,0.0,0.0
CA2abc,1e-06,1e-06
CA2t_b,999.999999,0.0
CA2t_f,1000.0,1e-06
CATA,0.0,0.0
CATB_b,1.462755,0.0
CATB_f,1.462755,0.0
CATC_b,0.867705,0.0
CATC_f,0.867705,0.0
CAT_303,-0.0,0.0
CAT_304,-0.0,0.0
CAT_305,-0.0,0.0
CBIAT_b,39.070882,0.0
CBIAT_f,39.070882,0.0
CBMK2,0.644112,0.644112
CBMLPTAH,0.2044,0.2044
CBPS,-0.0,0.0
CD2t,0.0,0.0
CDGPTr_PA_b,71.027703,0.0
CDGPTr_PA_f,71.045549,0.017845
CDPDSPr_PA_b,196.863672,0.0
CDPDSPr_PA_f,196.923329,0.059657
CDPMEK,0.0,0.0
CHLabc_322,0.0,0.0
CHLabc_323,0.0,0.0
CHLabc_324,0.0,0.0
CHLabc_325,0.0,0.0
CHLabc_326,0.0,0.0
CHLabc_327,0.0,0.0
CHLabc_328,0.0,0.0
CHLabc_329,0.0,0.0
CHLabc_330,0.0,0.0
CHLt2_331,0.0,0.0
CHLt2_332,0.0,0.0
CHLt2_333,0.0,0.0
CHOLD2_334,0.0,0.0
CHOLD2_335,0.0,0.0
CHOLD2_336,0.0,0.0
CHOLD2_337,0.0,0.0
CHOLD2_338,0.0,0.0
CHORM,0.22331,0.22331
CHORS,0.298959,0.298959
CHRPL,-0.0,0.0
CITt10,15.968574,0.0
CITt6_b,17.893704,0.0
CITt6_f,17.893704,0.0
CLPNS2_PA_b,20.513196,0.0
CLPNS2_PA_f,20.513196,0.0
CLPNS_PA,0.003816,0.003816
CO2t_b,1000.0,72.984426
CO2t_f,927.015574,0.0
COBALTt,-0.0,0.0
COBALTt5_b,45.01268,0.0
COBALTt5_f,45.01268,0.0
COBALTt5i,45.01268,0.0
CPPPGO,1e-06,1e-06
CPPPGOAN,-0.0,0.0
CRNabc_354,0.0,0.0
CRNabc_355,0.0,0.0
CRNabc_356,0.0,0.0
CRNabc_357,0.0,0.0
CRNabc_358,0.0,0.0
CRNabc_359,0.0,0.0
CRNabc_360,0.0,0.0
CRNabc_361,0.0,0.0
CRNabc_362,0.0,0.0
CSND,0.0,0.0
CSNt2_366,0.0,0.0
CSNt2_367,0.0,0.0
CSNt2_368,0.0,0.0
CSNt2_369,0.0,0.0
CSNt2_370,0.0,0.0
CSNt2_371,0.0,0.0
CS_363,50.836812,0.0
CS_364,50.836812,0.0
CTPS2,0.110128,0.110128
CVXCXPPM,0.0,0.0
CYCPO,72.073122,51.097134
CYNTAH,0.0,0.0
CYOO3_2_376,2.497784,2.497784
CYOO3_2_377,2.497784,2.497784
CYOO3_2_378,2.497784,2.497784
CYOO3_2_379,2.497784,2.497784
CYOO3_2_380,2.497784,2.497784
CYOO3_2_381,2.497784,2.497784
CYOO3_2_382,2.497784,2.497784
CYOO3_2_383,2.497784,2.497784
CYOO3_2_384,2.497784,2.497784
CYOO3_2_385,2.497784,2.497784
CYOO3_2_386,2.497784,2.497784
CYOO3_2_387,2.497784,2.497784
CYOO3_2_388,2.497784,2.497784
CYOO3_2_389,2.497784,2.497784
CYOO3_2_390,2.497784,2.497784
CYOO3_2_391,2.497784,2.497784
CYRUBQ8,112.03766,91.061672
CYSS_393,-0.0,0.0
CYSS_394,-0.0,0.0
CYSS_395,-0.0,0.0
CYSTGL,0.200761,0.063325
CYSTLr_b,104.860245,0.063325
CYSTLr_f,104.79692,0.0
CYSTRS,0.0,0.0
CYSTS,-0.0,0.0
CYSTabc,-0.0,0.0
CYSabc,0.0,0.0
CYTBO3,1.277383,1.277383
CYTK1_b,104.31868,0.0
CYTK1_f,104.412259,0.093579
CYTK2_b,104.412259,0.0
CYTK2_f,104.412259,0.0
Clt2_b,1000.0,1e-06
Clt2_f,999.999999,0.0
Clt_b,999.999999,0.0
Clt_f,1000.0,1e-06
Cut1,-0.0,0.0
DAAD,-0.0,0.0
DADA,0.0,0.0
DADK_b,427.644704,0.0
DADK_f,427.644704,0.0
DAD__5t_b,1000.0,0.0
DAD__5t_f,1000.0,0.0
DAGK,-0.0,0.0
DAHPS_414,0.298959,0.0
DAHPS_415,0.298959,0.0
DAMOX_ALA_416,9.801687,0.0
DAMOX_ALA_417,15.948572,0.0
DAMOX_ALA_418,1.185094,0.0
DAMOX_ALA_419,12.83393,0.0
DAMOX_ALA_420,16.138516,0.0
DAMOX_ALA_421,8.380575,0.0
DAMOX_ALA_422,1.976989,0.0
DAMOX_ALA_423,51.69621,0.0
DAMOX_ALA_424,24.212286,0.0
DAMOX_ALA_425,7.20322,0.0
DAMOX_ALA_426,51.69621,0.0
DAMOX_ALA_427,9.051969,0.0
DAMOX_ALA_428,51.69621,0.0
DAMOX_ALA_429,24.807575,0.0
DAMOX_ALA_430,29.235932,0.0
DAMVALs,0.0,0.0
DAPDC,0.237131,0.237131
DAPE_b,109.794777,0.0
DAPE_f,110.051984,0.257207
DBTSr_b,13.268862,0.0
DBTSr_f,13.268862,0.0
DCTPD,-0.0,0.0
DDMAT5,0.174856,0.174856
DEMAT4,0.187075,0.187075
DGK1_b,30.980178,0.0
DGK1_f,30.980178,0.0
DGTPH_441,0.0,0.0
DGTPH_442,0.0,0.0
DHAD1,0.60378,0.60378
DHAD3,0.200761,0.200761
DHBSr_b,1000.0,0.0
DHBSr_f,1000.0,0.0
DHDPRy,0.257207,0.257207
DHDPS_446,0.257207,0.0
DHDPS_447,0.257207,0.0
DHDPS_448,0.257207,0.0
DHDPS_449,0.257207,0.0
DHFRi,0.054336,0.054336
DHFS,0.03637,0.03637
DHGLCNKi,0.0,0.0
DHHAs_453,0.0,0.0
DHHAs_454,0.0,0.0
DHNPA,0.03637,0.03637
DHORD2,0.229202,0.229202
DHORTS_b,76.541661,0.229202
DHORTS_f,76.312459,0.0
DHPPDA2,3.6e-05,3.6e-05
DHPS3,0.03637,0.03637
DHQD1_b_462,2.598417,0.0
DHQD1_b_464,70.244646,0.0
DHQD1_f_461,2.598417,0.0
DHQD1_f_463,70.244646,0.0
DHQS,0.298959,0.298959
DIAOX,0.0,0.0
DIHYP_b,7.133471,0.0
DIHYP_f,7.133471,0.0
DKMD2K,0.005091,0.005091
DKMD3M,0.0,0.0
DMATT,0.0,0.0
DMOCT,0.012219,0.012219
DMQMT,0.0,0.0
DM_26dap__M_c,0.0,0.0
DM_3pg_c,0.0,0.0
DM_4mhetz_c,0.0,0.0
DM_5mthf_c,0.0,0.0
DM_EC_PREGRO,0.0,0.0
DM_PA_core_lipidA_c,0.0,0.0
DM_aacoa_c,0.0,0.0
DM_accoa_c,0.0,0.0
DM_adp_c,0.0,0.0
DM_akg_c,0.0,0.0
DM_ala__L_c,0.0,0.0
DM_algna_c,0.0,0.0
DM_amp_c,0.0,0.0
DM_arg__L_c,0.0,0.0
DM_asn__L_c,0.0,0.0
DM_asp__L_c,0.0,0.0
DM_atp,0.0,0.0
DM_btn_c,0.0,0.0
DM_cdlp_PA_c,0.0,0.0
DM_cdlp_c,0.0,0.0
DM_cmp_c,0.0,0.0
DM_co2_c,0.0,0.0
DM_coa_c,0.0,0.0
DM_ctp_c,0.0,0.0
DM_cys__L_c,0.0,0.0
DM_damp_c,0.0,0.0
DM_datp_c,0.0,0.0
DM_dcmp_c,0.0,0.0
DM_dctp_c,0.0,0.0
DM_dgmp_c,0.0,0.0
DM_dgtp_c,0.0,0.0
DM_dhap_c,0.0,0.0
DM_dtmp_c,0.0,0.0
DM_dttp_c,0.0,0.0
DM_e4p_c,0.0,0.0
DM_f6p_c,0.0,0.0
DM_fa13_c,0.0,0.0
DM_fa8_c,0.0,0.0
DM_fad_c,0.0,0.0
DM_g3p_c,0.0,0.0
DM_g6p_c,0.0,0.0
DM_gcald_c,0.0,0.0
DM_glc__D_c,0.0,0.0
DM_gln__L_c,0.0,0.0
DM_glu__L_c,0.0,0.0
DM_gly_c,0.0,0.0
DM_glyc_c,0.0,0.0
DM_glycogen_c,0.0,0.0
DM_gmp_c,0.0,0.0
DM_gtp_c,0.0,0.0
DM_h2o_c,0.0,0.0
DM_hc,0.0,0.0
DM_hemeO_c,0.0,0.0
DM_his__L_c,0.0,0.0
DM_ile__L_c,0.0,0.0
DM_k_c,0.0,0.0
DM_lac__L_c,0.0,0.0
DM_leu__L_c,0.0,0.0
DM_llrhh_c,0.0,0.0
DM_lys__L_c,0.0,0.0
DM_malcoa_c,0.0,0.0
DM_met__L_c,0.0,0.0
DM_mqn8_c,0.0,0.0
DM_nad,0.0,0.0
DM_nadh_c,0.0,0.0
DM_nadp_c,0.0,0.0
DM_nadph_c,0.0,0.0
DM_nh4_c,0.0,0.0
DM_o2_c,0.0,0.0
DM_oaa_c,0.0,0.0
DM_pe_PA_c,0.0,0.0
DM_pep_c,0.0,0.0
DM_peptido_EC_c,0.0,0.0
DM_pg_PA_c,0.0,0.0
DM_phe__L_c,0.0,0.0
DM_pheme_c,0.0,0.0
DM_pi_c,0.0,0.0
DM_ppi_c,0.0,0.0
DM_pro__L_c,0.0,0.0
DM_ps_PA_c,0.0,0.0
DM_ptrc_c,0.0,0.0
DM_pyo_c,0.0,0.0
DM_pyr_c,0.0,0.0
DM_r5p_c,0.0,0.0
DM_rha4glcnacppund_c,0.0,0.0
DM_ser__L_c,0.0,0.0
DM_sheme_c,0.0,0.0
DM_so4_c,0.0,0.0
DM_spmd_c,0.0,0.0
DM_succoa_c,0.0,0.0
DM_thmpp_c,0.0,0.0
DM_thr__L_c,0.0,0.0
DM_tre_c,0.0,0.0
DM_trp__L_c,0.0,0.0
DM_ttdca_c,0.0,0.0
DM_tyr__L_c,0.0,0.0
DM_uacgam_c,0.0,0.0
DM_uamr_c,0.0,0.0
DM_udcpdp_c,-0.0,-0.0
DM_udcppfmm_c,0.0,0.0
DM_udpg_c,0.0,0.0
DM_ump_c,0.0,0.0
DM_urea_c,0.0,0.0
DM_utp_c,0.0,0.0
DM_val__L_c,0.0,0.0
DPCOAK,4.1e-05,4.1e-05
DPR,4.1e-05,4.1e-05
DTMPK_b,27.677022,0.0
DTMPK_f,27.694989,0.017966
DUTPDP,-0.0,0.0
DXPS,0.0,0.0
E4PD_b,72.72295,0.0
E4PD_f,72.72295,0.0
ECOAH9_b,59.313725,0.0
ECOAH9_f,59.313725,0.0
ECOAHt2_b_484,59.56688,0.0
ECOAHt2_b_486,435.645492,0.0
ECOAHt2_f_483,59.56688,0.0
ECOAHt2_f_485,435.645492,0.0
EDA_487,-0.0,0.0
EDA_488,-0.0,0.0
ENO_b,822.784126,3.170243
ENO_f,819.613883,0.0
ENPHE1,0.005091,0.005091
ENTCS,0.0,0.0
ETHAAL,0.0,0.0
ETHSabc_494,-0.0,0.0
ETHSabc_495,-0.0,0.0
ETHSabc_496,-0.0,0.0
ETOHt1_b,1000.0,0.0
ETOHt1_f,1000.0,-0.0
EX_2dhglcn_e,0.0,0.0
EX_4abut_e,0.0,0.0
EX_4hbz_e,0.0,0.0
EX_5mta_e,0.0,0.0
EX_PA_LPS_A_e,0.0,0.0
EX_abtn_e,0.0,0.0
EX_ac_e_b,1000.0,51.245147
EX_ac_e_f,948.754853,0.0
EX_acald_e,0.0,0.0
EX_ade_e,0.0,0.0
EX_agm_e,0.0,0.0
EX_akg_e,0.0,0.0
EX_ala__B_e,0.0,0.0
EX_ala__D_e,0.0,0.0
EX_ala__L_e,0.0,0.0
EX_algna_e,-0.0,0.0
EX_alltn_e,0.0,0.0
EX_arg__L_e,0.0,0.0
EX_ascb_e,0.0,0.0
EX_asn__L_e,0.0,0.0
EX_asp__L_e,0.0,0.0
EX_btd__RR_e,0.0,0.0
EX_buts_e,0.0,0.0
EX_ca2_e_b,1000.0,1e-06
EX_ca2_e_f,999.999999,0.0
EX_cd2_e,0.0,0.0
EX_cellb_e,0.0,0.0
EX_chol_e,0.0,0.0
EX_cit_e,0.0,0.0
EX_cl_e_b,1000.0,1e-06
EX_cl_e_f,999.999999,0.0
EX_co2_e_b,927.015574,0.0
EX_co2_e_f,1000.0,72.984426
EX_cobalt2_e_b,1000.0,0.0
EX_cobalt2_e_f,1000.0,0.0
EX_crn_e,0.0,0.0
EX_csn_e,0.0,0.0
EX_cu2_e_b,1000.0,0.0
EX_cu2_e_f,1000.0,0.0
EX_cys__L_e,0.0,0.0
EX_cyst_e,0.0,0.0
EX_dad__5_e,0.0,0.0
EX_eths_e,0.0,0.0
EX_etoh_e,0.0,0.0
EX_fe2_e_b,1000.0,1e-06
EX_fe2_e_f,999.999999,0.0
EX_fe3_e,0.0,0.0
EX_feenter_e,0.0,0.0
EX_ferrich_e,0.0,0.0
EX_fmet_e,0.0,0.0
EX_fru_e,0.0,0.0
EX_fum_e,0.0,0.0
EX_g15lac_e,0.0,0.0
EX_gbbtn_e,0.0,0.0
EX_gcald_e,0.03637,0.03637
EX_glc_e,0.0,0.0
EX_glcn__D_e,0.0,0.0
EX_gln__L_e,0.0,0.0
EX_glu__D_e,0.0,0.0
EX_glu__L_e,0.0,0.0
EX_glutar_e,0.0,0.0
EX_gly_e,-0.0,0.0
EX_glyb_e,0.0,0.0
EX_glyc3p_e,-0.0,0.0
EX_glyc_e,-0.0,0.0
EX_gua_e,0.0,0.0
EX_h2o_e_b,911.664146,0.0
EX_h2o_e_f,1000.0,88.335854
EX_h_e_b,1000.0,44.581967
EX_h_e_f,955.418033,0.0
EX_hdca_e,0.0,0.0
EX_hexs_e,0.0,0.0
EX_his__L_e,-0.0,0.0
EX_hxan_e,0.0,0.0
EX_ile__L_e,0.0,0.0
EX_k_e_b,1000.0,0.0
EX_k_e_f,1000.0,0.0
EX_lac__L_e,0.0,0.0
EX_leu__L_e,0.0,0.0
EX_lys__L_e,-0.0,0.0
EX_mal__D_e,0.0,0.0
EX_mal__L_e,0.0,0.0
EX_maln_e,0.0,0.0
EX_man_e,0.0,0.0
EX_met__D_e,0.0,0.0
EX_met__L_e,-0.0,0.0
EX_mg2_e_b,1000.0,0.0
EX_mg2_e_f,1000.0,0.0
EX_mn2_e_b,1000.0,1e-06
EX_mn2_e_f,999.999999,0.0
EX_mnl_e,0.0,0.0
EX_mobd_e,0.0,0.0
EX_mso3_e,0.0,0.0
EX_muc_e,0.0,0.0
EX_myrsACP_e,0.0,0.0
EX_myrt_e,0.0,0.0
EX_n2_e,0.0,-0.0
EX_na1_e_b,1000.0,0.0
EX_na1_e_f,1000.0,0.0
EX_nh4_e_b,1000.0,7.759419
EX_nh4_e_f,992.240581,0.0
EX_ni2_e,0.0,0.0
EX_no2_e,0.0,0.0
EX_no3_e,0.0,0.0
EX_o2_e_b,1000.0,71.810899
EX_o2_e_f,928.189101,0.0
EX_ocdca_e,0.0,0.0
EX_ohexa_e,0.0,0.0
EX_orn__L_e,-0.0,0.0
EX_orot_e,-0.0,0.0
EX_palmACP_e,0.0,0.0
EX_pepd_e,0.0,0.0
EX_phe__L_e,-0.0,0.0
EX_pi_e_b,1000.0,0.664266
EX_pi_e_f,999.335734,0.0
EX_ppn_e,0.0,0.0
EX_pqs_e,-0.0,0.0
EX_pro__L_e,-0.0,0.0
EX_prolb_e,0.0,0.0
EX_ptrc_e,0.0,0.0
EX_pyr_e,-0.0,0.0
EX_rib__D_e,-0.0,0.0
EX_ser__D_e,0.0,0.0
EX_ser__L_e,0.0,0.0
EX_so4_e_b,1000.0,0.169524
EX_so4_e_f,999.830476,0.0
EX_spmd_e,-0.0,0.0
EX_succ_e,-0.0,0.0
EX_taur_e,0.0,0.0
EX_thm_e,0.0,-0.0
EX_thr__L_e,-0.0,0.0
EX_tre_e,0.0,0.0
EX_trp__L_e,-0.0,0.0
EX_tyr__L_e,0.0,0.0
EX_ura_e,0.0,0.0
EX_urea_e,-0.0,0.0
EX_val__L_e,-0.0,0.0
EX_xan_e,-0.0,0.0
EX_xyl__D_e,0.0,0.0
EX_zn2_e_b,1000.0,0.0
EX_zn2_e_f,1000.0,0.0
F1PK,0.0,0.0
FACOAL140__40__n__41__t_b_499,287.912168,0.0
FACOAL140__40__n__41__t_b_501,143.233006,0.0
FACOAL140__40__n__41__t_b_503,17.2928,0.0
FACOAL140__40__n__41__t_b_505,17.2928,0.0
FACOAL140__40__n__41__t_f_498,287.912168,0.0
FACOAL140__40__n__41__t_f_500,143.233006,0.0
FACOAL140__40__n__41__t_f_502,17.2928,0.0
FACOAL140__40__n__41__t_f_504,17.2928,0.0
FACOAL160t_b_507,287.912168,0.0
FACOAL160t_b_509,143.233006,0.0
FACOAL160t_b_511,17.2928,0.0
FACOAL160t_b_513,17.2928,0.0
FACOAL160t_f_506,287.912168,0.0
FACOAL160t_f_508,143.233006,0.0
FACOAL160t_f_510,17.2928,0.0
FACOAL160t_f_512,17.2928,0.0
FAO4,-0.0,0.0
FBA_b,383.760706,0.79261
FBA_f,382.968096,0.0
FBP,0.79261,0.79261
FCLPA_b,44.967402,0.0
FCLPA_f,44.967402,0.0
FCLT,1e-06,1e-06
FDH,0.041568,0.0
FDH2,0.041568,0.0
FE2abc_522,1e-06,0.0
FE2abc_523,1e-06,0.0
