,maximum,minimum
6DHFtl,0.262068,0.0
6DHFtm,0.262068,0.0
6HTSTSTERONEte,0.0,0.0
6THFtl,0.262068,0.0
6THFtm,0.262068,0.0
7DHCHSTEROLtr,0.021363,-0.0
7DHFtl,0.21839,0.0
7DHFtm,0.21839,0.0
7THFtl,0.21839,0.0
7THFtm,0.21839,0.0
A4GALTc,0.0,0.0
A4GALTg,0.0,0.0
AACOAT,1.091952,-0.739185
ABO1g,0.0,0.0
ABO2g,0.0,0.0
ABO3g,0.0,0.0
ABO4g,0.0,0.0
ABO5g,0.0,0.0
ABO6g,0.0,0.0
ABO7g,0.0,0.0
ABO8g,0.0,0.0
ABO9g,0.0,0.0
ABTArm,0.241141,0.0
ABTD,0.0,-0.288384
ABTti,0.288384,0.0
ABUTD,0.249785,0.0
ABUTt2r,1000.0,-1000.0
ABUTt2rL,0.0,0.0
ABUTt4_LPAREN_2_RPAREN_r,1000.0,-1000.0
ACACT1,0.743713,0.0
ACACT10m,0.0,0.0
ACACT1r,0.739185,-1.835665
ACACT1rm,1.233743,-0.720156
ACACT1x,0.0,0.0
ACACT4p,0.0,0.0
ACACT5p,0.0,0.0
ACACT6p,0.0,0.0
ACACT7p,0.0,0.0
ACACT8p,0.0,0.0
ACACT9p,0.0,0.0
ACACt2,0.0,-0.460855
ACACt2m,1.601207,-1.197552
ACACtx,0.0,-1.427056
ACALDt,0.0,0.0
ACALDtm,0.0,0.0
ACALDtr,0.0,0.0
ACALDtx,0.0,0.0
ACCOAC,1.310342,0.0
ACCOACm,1.637927,0.0
ACCOAL,0.0,0.0
ACCOALm,0.0,0.0
ACCOAgt,0.0,0.0
ACCOAtn,0.0,0.0
ACCOAtr,0.0,0.0
ACETONEt2,0.0,-0.460855
ACETONEt2m,0.0,-0.460855
ACGAGBSIDEtg,0.0,-0.0
ACGAGBSIDEtl,0.0,-0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,0.0,0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,0.0,0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,0.0,0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,0.0
ACGALtly,0.0,0.0
ACGAM2E,-0.0,-0.0
ACGAM6PSi,0.123649,0.0
ACGAMK,0.256874,0.0
ACGAMPM,0.256874,0.0
ACGAMtly,0.256874,0.0
ACGPID,0.0,0.0
ACHEe,0.0,0.0
ACHVESSEC,0.0,0.0
ACITL,1.332723,0.0
ACN13ACNGALGBSIDEte,0.0,0.0
ACN13ACNGALGBSIDEtg,0.0,-0.0
ACN23ACNGALGBSIDEte,0.0,-0.0
ACN23ACNGALGBSIDEtg,0.0,0.0
ACNACNGAL14ACGLCGALGLUSIDEte,0.0,0.0
ACNACNGAL14ACGLCGALGLUSIDEtg,0.0,0.0
ACNACNGALGBSIDEte,0.0,0.0
ACNACNGALGBSIDEtg,0.0,0.0
ACNAM9PL,0.624333,0.0
ACNAM9PL2,0.225693,0.0
ACNAMPH,0.624333,0.0
ACNAMlt,-0.0,-0.030134
ACNAMtn,0.02986,0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,0.0,0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,-0.0,0.0
ACNMLr,0.624333,0.0
ACOAD10m,0.0,0.0
ACOAD1fm,0.0,0.0
ACOAD8m,0.026221,0.0
ACOAD9m,0.002921,0.0
ACOAHi,0.866765,0.0
ACOAO7p,0.602697,0.0
ACOATA,0.0,0.0
ACODA,0.0,0.0
ACONT,2.92389,0.0
ACONTm,0.328893,-2.975816
ACOX22x,0.0,0.0
ACOX2x,0.0,0.0
ACP1_LPAREN_FMN_RPAREN_,1.310342,0.0
ACRNtm,2.183903,0.0
ACS,0.935959,0.0
ACS2,0.0,0.0
ACSm,0.818964,0.0
ACTLMO,0.301348,0.0
ACTNMO,0.245658,0.0
ACYP,1.310342,0.0
ACt2m,0.818964,0.0
ACt2r,0.655171,-0.920304
ACtg,0.0,-0.0
ADA,0.350377,0.0
ADAe,0.350377,0.0
ADCim,0.460855,0.0
ADEt,0.0,-0.034185
ADEtl,0.0,0.0
ADHAPtx,0.0,0.0
ADK1,1000.0,-1000.0
ADK1m,1000.0,-1000.0
ADK3,1000.0,-1000.0
ADK3m,1000.0,-1000.0
ADKd,0.034185,-0.0
ADMDC,0.0,0.0
ADNCYC,0.655171,0.0
ADNK1,1.312902,0.0
ADNK1m,0.085463,0.0
ADNt,0.0,-1000.0
ADNt4,1000.0,0.0
ADNt5,1000.0,0.0
ADNtl,0.0,0.0
ADNtm,0.085463,0.0
ADPGLC,0.0,0.0
ADPMAN,0.0,0.0
ADPRDP,0.436781,0.0
ADPRDPm,0.0,0.0
ADPRIBt,0.0,0.0
ADPT,0.656451,0.0
ADPtx,0.0,-0.384529
ADRNCOAtx,0.0,0.0
ADRNCPT1,0.0,0.0
ADRNCPT2,0.0,0.0
ADRNCRNt,0.0,0.0
ADRNLPVESSEC,0.0,0.0
ADRNt,1000.0,-1000.0
ADSELK,0.0,0.0
ADSK,1.310342,0.0
ADSL1,0.668988,0.00125
ADSL2,0.044747,0.002015
ADSS,0.668988,0.00125
AFLATOXINte,0.0,0.0
AG13T10g,0.0,0.0
AG13T11g,0.0,0.0
AG13T12g,0.0,0.0
AG13T13g,0.0,0.0
AG13T14g,0.0,0.0
AG13T15g,0.0,0.0
AG13T16g,0.0,0.0
AG13T17g,0.0,0.0
AG13T18g,0.0,0.0
AG13T1g,0.030134,-0.0
AG13T2g,0.030134,-0.0
AG13T3g,0.030134,-0.0
AG13T4g,0.0,0.0
AG13T5g,0.0,-0.0
AG13T6g,0.0,-0.0
AG13T7g,0.0,-0.0
AG13T8g,0.0,-0.0
AG13T9g,0.0,-0.0
AGLPC,0.0,0.0
AGLPED,0.0,0.0
AGLPET,0.0,0.0
AGLPH,0.0,0.0
AGLPR,0.0,0.0
AGLPT,0.0,0.0
AGMTm,0.0,0.0
AGPAT1,505.349555,-0.0
AGPRim,0.0,0.0
AGPSx,0.0,0.0
AGPex,0.0,0.0
AHANDROSTANGLCte,0.0,0.0
AHANDROSTANGLCtr,0.0,0.0
AHC,0.328162,0.00256
AHCYStn,0.0,0.0
AHCYStr,0.0,-0.328162
AHEXASE2ly,0.045184,0.0
AHEXASEly,0.0,0.0
AICART,0.044747,0.002015
AIRCr,0.044747,0.002015
AK2LGCHOLt,0.866765,0.0
AKGDm,0.28052,0.0
AKGMALtm,1000.0,-1.723212
AKGt4_3,0.0,-0.310448
AKGtp,0.0,0.0
AKR1C41,0.0,0.0
AKR1C42,0.0,0.0
ALAASNNaEx,1000.0,0.0
ALACYSNaEx,1000.0,0.0
ALADGLNexR,1000.0,-1000.0
ALADGLYexR,1000.0,-1000.0
ALAGLNNaEx,1000.0,0.0
ALAGLNexR,1000.0,-1000.0
ALAGLYexR,1000.0,-1000.0
ALAR,0.202054,0.0
ALASERNaEx,1000.0,0.0
ALASm,0.0,0.0
ALATA_L,-0.007551,-0.209605
ALATHRNaEx,1000.0,0.0
ALAt2r,1000.0,-1000.0
ALAt2rL,0.0,0.0
ALAt4,1000.0,0.0
ALAtN1,1000.0,-1000.0
ALCD1,0.0,-0.453534
ALCD21_D,1000.0,0.0
ALCD21_L,1000.0,-0.0
ALCD22_D,1000.0,0.0
ALCD22_L,1000.0,0.0
ALCD2yf,0.0,0.0
ALDD20x,0.0,0.0
ALDD20xm,0.0,0.0
ALDD21,0.0,0.0
ALDD2x,0.0,0.0
ALDD2xm,0.0,0.0
ALDD2y,0.0,0.0
ALDSTRNte,0.0,0.0
ALKP,0.0,0.0
ALOX12,0.0,0.0
ALOX12R,0.0,0.0
ALOX15,0.0,0.0
ALOX5,-0.0,0.0
ALOX52,-0.0,0.0
ALR,0.624333,0.0
ALR2,1000.0,0.0
ALR3,1000.0,-0.0
AM6SAD,0.0,0.0
AMACR2p,0.0,0.0
AMACR2r,0.0,0.0
AMACRp,0.0,0.0
AMACRr,0.0,0.0
AMANK,0.624333,0.0
AMCOXO,0.0,0.0
AMETr,0.328162,0.0
AMETt2m,0.29032,-0.0
AMETtn,0.0,0.0
AMPDA,0.667738,0.0
AMPTASECG,0.438413,0.0
AMPTASECGe,0.438413,0.0
AMPtp,0.0,0.0
AMPtr,0.0,0.0
AMY1e,0.0,0.0
AMY2e,0.0,0.0
ANDRSTRNGLCte,0.0,0.0
ANDRSTRNGLCtr,0.0,0.0
ANDRSTRNte,0.0,0.0
ANDRSTRNtr,0.0,0.0
AP4AH1,0.0,0.0
APAT2rm,0.0,0.0
APRTO2,0.0,0.0
AQCOBALt,0.0,0.0
ARABR,0.0,0.0
ARAB_DASH_Lt,0.0,0.0
ARACHCOAtx,-0.0,0.0
ARACHCPT1,-0.0,0.0
ARACHCPT2,-0.0,0.0
ARACHCRNt,-0.0,0.0
ARACHDCOAtx,0.0,0.0
ARACHDt2,1000.0,-1000.0
ARACHDtr,-0.0,0.0
ARACHt,1000.0,-1000.0
ARGDCm,0.0,0.0
ARGLYSex,0.02375,0.0
ARGN,0.104442,0.0
ARGNm,0.104442,0.0
ARGSL,0.145439,0.0
ARGSS,0.145439,0.0
ARGt4,0.02375,0.0
ARGtiDF,0.02375,0.0
ARGtm,0.104442,0.0
ARSA,0.0,0.0
ARTCOAL1,1000.0,-0.261041
ARTCOAL2,1000.0,-0.261041
ARTCOAL3,1000.0,-0.261041
ARTFR11,1000.0,0.0
ARTFR12,0.301348,0.0
ARTFR13,0.163717,0.0
ARTFR202,0.0,0.0
ARTFR203,0.0,0.0
ARTFR204,0.0,0.0
ARTFR205,-0.0,0.0
ARTFR206,-0.0,0.0
ARTFR207,-0.0,0.0
ARTFR208,-0.0,0.0
ARTFR209,-0.0,0.0
ARTFR210,0.0,0.0
ARTFR211,-0.0,0.0
ARTFR212,-0.0,0.0
ARTFR213,-0.0,0.0
ARTFR31,0.162907,0.0
ARTFR32,0.139083,0.0
ARTFR33,0.13514,0.0
ARTFR34,0.118828,0.0
ARTFR41,0.301348,0.0
ARTFR42,0.139083,0.0
ARTFR43,0.13514,0.0
ARTFR44,0.118828,0.0
ARTFR45,0.0,0.0
ARTFR46,0.13514,0.0
ARTFR61,0.602697,0.0
ARTPLM1,1000.0,-0.162907
ARTPLM1m,0.132775,0.0
ARTPLM2,-0.0,-0.282428
ARTPLM2m,0.132775,0.0
ARTPLM3,-0.0,-0.282428
ARTPLM3m,0.132775,-0.0
ASAH1,0.118421,0.0
ASCBOX,0.604712,0.0
ASCBt,1000.0,-1000.0
ASCBt4,1000.0,-1000.0
ASNALANaEx,1000.0,0.0
ASNCYSNaEx,1000.0,0.0
ASNGLNNaEx,1000.0,0.0
ASNNm,0.328664,0.0
ASNS1,0.335501,0.006837
ASNSERNaEx,1000.0,0.0
ASNTHRNaEx,1000.0,0.0
ASNt4,1000.0,0.0
ASNtN1,1000.0,-1000.0
ASNtm,0.328664,0.0
ASPCTr,0.087479,0.002015
ASPDt6,0.0,0.0
ASPDxt,0.0,0.0
ASPGLUm,3.415291,-1.613431
ASPTA,3.398116,-1.630606
ASPTAm,1.613431,-3.415291
ASPt6,0.0,0.0
ATP1ter,0.0,0.0
ATP2ter,0.0,0.0
ATPH1e,0.0,0.0
ATPH2e,0.0,0.0
ATPS4m,1.461945,0.0
ATPasel,0.064218,0.0
ATPtm,1000.0,0.0
ATPtn,1.110603,0.0
ATPtx,0.384529,0.0
AVITE1t,0.0,0.0
AVITE2t,0.0,0.0
A_MANASE,0.0,0.0
A_MANASEly,0.045184,0.0
Asn_DASH_X_DASH_Ser_FSLASH_Thrtr,0.0,-0.045184
B3GALT3g,0.0,0.0
B3GALT41g,0.0,0.0
B3GALT42g,0.0,0.0
B3GALT43g,0.0,0.0
B3GALT44g,0.0,0.0
B3GNT11g,0.0,0.0
B3GNT12g,0.0,0.0
B3GNT51g,0.0,0.0
BALAVECSEC,0.0,0.0
BALAtmr,0.0,0.0
BAMPPALDOX,0.0,0.0
BAMPPALDOXm,0.0,0.0
BBHOX,0.0,0.0
BDHm,0.0,-0.622154
BDMT_L,0.045184,0.0
BDMT_U,0.045184,0.0
BETALDHx,0.0,0.0
BETALDHxm,0.101784,0.0
BHBt,0.0,-0.622154
BHBtm,0.0,-0.622154
BILDGLCURt,1.310342,0.0
BILDGLCURte,1.310342,0.0
BILDGLCURtr,0.0,0.0
BILGLCURt,1.310342,0.0
BILGLCURte,1.310342,0.0
BILGLCURtr,0.0,0.0
BILIRED,0.0,0.0
BILIRUBt2,0.0,0.0
BILIRUBtr,0.0,0.0
BIOCYTtn,0.0,0.0
BIOMASS_mac,-0.0,0.0
BMTer_L,0.0,0.0
BMTer_U,0.0,0.0
BPNT,0.436781,0.0
BPNT2,1.310342,0.0
BTND1,0.0,0.0
BTND1n,0.0,0.0
BTNDe,0.0,0.0
BTNDm,0.0,0.0
BTNPL,0.0,0.0
BTNPLm,0.0,0.0
BTNt2,0.0,-1000.0
BTNt2m,0.0,0.0
BTNt3i,1.310342,0.0
BTNt4i,1000.0,0.0
BTNtn,0.0,0.0
BUTt2m,0.0,0.0
BUTt2r,0.0,0.0
BVITEt,0.0,0.0
BZt,0.0,0.0
BZtr,0.0,0.0
B_MANNASEly,0.045184,0.0
C14STRr,0.021363,-0.0
C160CPT1,0.039987,0.0
C160CPT2,0.039987,0.0
C160CRNt,0.039987,0.0
C161CPT1,0.039987,0.0
C161CPT12,0.039987,0.0
C161CPT2,0.039987,0.0
C161CPT22,0.039987,0.0
C161CRN2t,0.039987,0.0
C161CRNt,0.039987,0.0
C180CPT1,0.116178,0.0
C180CPT2,0.116178,0.0
C180CRNt,0.116178,0.0
C181CPT1,0.105403,0.0
C181CPT2,0.105403,0.0
C181CRNt,0.105403,0.0
C204CPT1,0.0,0.0
C204CPT2,0.0,0.0
C204CRNt,0.0,0.0
C226COAtx,0.0,-0.0
C226CPT1,0.0,0.0
C226CPT2,0.0,0.0
C226CRNt,0.0,0.0
C2M26DCOAHLm,0.0,0.0
C2M26DCOAHLx,0.0,0.0
C3STDH1Pr,0.021363,0.0
C3STDH1r,0.021363,0.0
C3STKR2r,0.021363,-0.0
C4STMO1r,0.021363,-0.0
C4STMO2Pr,0.021363,0.0
C4STMO2r,0.021363,0.0
CAATPS,1.310342,0.0
CAMPt,0.034185,0.0
CAT2p,0.0,0.0
CATm,0.907068,0.0
CATp,0.907068,0.0
CAt7r,1000.0,-1000.0
CBL2OR,0.0,0.0
CBL2tm,0.0,0.0
CBLATm,0.0,0.0
CBPPer,0.0,0.0
CBPS,0.087479,0.002015
CBPSam,0.085463,0.0
CBPter,0.0,0.0
CBR1,0.0,0.0
CBR2,0.0,0.0
CCA_D3t,0.0,0.0
CDIPTr,0.436781,0.0
CDPDAGtm,0.0,-0.072678
CDS,0.436781,0.0
CDSm,0.072678,-0.0
CEPTC,0.655171,0.0
CEPTE,0.655171,0.0
CERK,0.127789,0.0
CERT1gt,0.0,-0.655171
CERT1rt,0.436781,0.0
CERT2gt,0.0,0.0
CERT2rt,0.0,-0.436781
CGLYt3_LPAREN_2_RPAREN_,0.438413,0.0
CGMPt,0.034185,0.0
CHLP,1.310342,0.0
CHLPCTD,0.655171,0.0
CHLtm,0.101784,-0.072678
CHOLATEt,0.0,-1000.0
CHOLATEt2,1000.0,0.0
CHOLD2m,0.101784,0.0
CHOLK,1.310342,0.0
CHOLPtg,0.0,-0.655171
CHOLPtl,0.0,-0.118421
CHOLt4,1000.0,-1000.0
CHOLtg,0.655171,0.0
CHOLtn,0.0,0.0
CHOLtr,0.655171,0.0
CHOLtu,1000.0,-1000.0
CHSTEROLSULT,0.436781,0.0
CHSTEROLt,0.021072,0.0
CHSTEROLt1,0.0,0.0
CHSTEROLt2,0.021072,0.0
CHSTEROLt3,0.0,-0.021072
CHSTEROLtg,0.0,0.0
CHTNASE,0.0,0.0
CHTNASEe,0.0,0.0
CITL,1.263887,0.0
CITRtm,1000.0,-1000.0
CITt4_2,1000.0,-1000.0
CITt4_4,1000.0,-1000.0
CITtam,0.0,-3.129118
CITtbm,0.310448,0.0
CK,1000.0,0.0
CKc,0.0,-1000.0
CLFORtex,0.010641,0.0
CLFORtex2,0.021281,0.0
CLHCO3tex2,1000.0,0.0
CLHCOtex,1000.0,0.0
CLI2tex,1000.0,0.0
CLOHtex2,1000.0,0.0
CLOXAtex2,1000.0,0.0
CLPNDCOAtx,0.0,0.0
CLPNDCPT1,0.0,0.0
CLPNDCPT2,0.0,0.0
CLPNDCRNt,0.0,0.0
CLPNDt,0.0,0.0
CLS_hs,0.0,0.0
CMPACNAtg,0.030134,0.0
CMPACNAtn,0.02986,0.0
CMPSAS,0.030134,0.0
CMPSASn,0.02986,0.0
CO2t,0.0,-10.787779
CO2ter,0.0,-0.042725
CO2tg,0.0,0.0
CO2tm,2.867364,-0.702838
CO2tn,0.0,0.0
CO2tp,0.0,-0.128176
COAtg,-0.0,-0.0
COAtl,0.0,0.0
COAtm,1.33469,-0.545976
COAtn,0.0,0.0
COAtp,0.0,-1.427056
COAtr,0.0,0.0
COKECBESr,0.0,0.0
COQ3m,0.0,0.0
COQ5m,0.0,0.0
COQ6m,0.0,0.0
COQ7m,0.0,0.0
CORE2GTg,0.030134,0.0
CORE6GTg,0.0,0.0
COUCOAFm,0.0,0.0
COUMARINte,0.0,0.0
COt,0.0,0.0
CPCTDTX,0.0,0.0
CPPPGO,0.0,0.0
CREATt4_LPAREN_2_RPAREN_r,0.0,-0.070581
CREATtmdiffir,1000.0,0.0
CRMPte,0.127789,0.0
CRNCAR3tp,0.0,0.0
CRNCARtp,1.427056,0.0
CRNt,1000.0,-1000.0
CRNtHa,1000.0,0.0
CRNtim,2.183903,0.0
CRNtuIR,1000.0,0.0
CRNtuNa,1000.0,0.0
CRNtx,0.0,0.0
CRTSLt,0.0,0.0
CRTSLtm,0.0,0.0
CRTSLtr,0.0,0.0
CRTSTRNt,0.0,0.0
CRTSTRNtm,0.0,0.0
CRTSTRNtr,0.0,0.0
CRVNCtr,1000.0,-1000.0
CSNAT,1000.0,0.0
CSNAT2m,0.0,0.0
CSNAT2x,0.0,0.0
CSNAT3x,0.0,0.0
CSNATer,0.0,0.0
CSNATm,2.183903,0.0
CSNATp,1.427056,-0.0
CSNATr,2.183903,-1000.0
CSNt,0.0,0.0
CSPG_At,-0.0,0.0
CSPG_Atly,0.0,0.0
CSPG_Bt,0.0,0.0
CSPG_Btly,0.0,0.0
CSPG_Ct,-0.0,0.0
CSPG_Ctly,0.0,0.0
CSPG_Dt,0.0,0.0
CSPG_Dtly,0.0,0.0
CSPG_Et,0.0,0.0
CSPG_Etly,0.0,0.0
CSm,1.595635,0.0
CTPS1,0.655936,0.0
CTPS2,0.456417,0.0
CTPtn,0.02986,0.0
CYANSTm,0.0,0.0
CYANt,0.0,0.0
CYANtm,0.0,0.0
CYOOm2,0.302356,0.0
CYOOm3,0.0,0.0
CYOR_DASH_u10m,0.604712,0.002015
CYSALANaEx,1000.0,0.0
CYSAMO,0.006018,-0.0
CYSASNNaEx,1000.0,0.0
CYSGLNNaEx,1000.0,0.0
CYSGLUexR,1000.0,-1000.0
CYSGLYex,1000.0,0.0
CYSGLYexR,1000.0,-1000.0
CYSSERNaEx,1000.0,0.0
CYSTA,0.003009,0.0
CYSTAm,0.0,0.0
CYSTGL,0.008579,0.00256
CYSTGLUex,0.0,0.0
CYSTHRNaEx,1000.0,0.0
CYSTS,0.008579,0.00256
CYSTSERex,0.0,0.0
CYSt4,1000.0,0.0
CYStec,1000.0,-1000.0
CYTD,0.655171,0.0
CYTDK1,1.310342,0.0
CYTDK2m,0.072678,0.0
CYTDn,0.436781,0.0
CYTDt,0.0,-1000.0
CYTDt4,1000.0,0.0
CYTDt5,1000.0,0.0
CYTDtl,0.0,0.0
CYTDtm,0.072678,0.0
CYTDtn,0.436781,0.0
CYTK1,1000.0,-1000.0
CYTK10,1000.0,-1000.0
CYTK10n,1000.0,-1000.0
CYTK11,1000.0,-1000.0
CYTK11n,1000.0,-1000.0
CYTK12,1000.0,-1000.0
CYTK12n,1000.0,-1000.0
CYTK13,1000.0,-1000.0
CYTK13n,1000.0,-1000.0
CYTK14,1000.0,-1000.0
CYTK14n,1000.0,-1000.0
CYTK1m,0.072678,0.0
CYTK1n,1000.0,-1000.0
CYTK2,1000.0,-1000.0
CYTK2n,1000.0,-1000.0
CYTK3,1000.0,-1000.0
CYTK3n,1000.0,-1000.0
CYTK4,1000.0,-1000.0
CYTK4n,1000.0,-1000.0
CYTK5,1000.0,-1000.0
CYTK5n,1000.0,-1000.0
CYTK6,1000.0,-1000.0
CYTK6n,1000.0,-1000.0
CYTK7,1000.0,-1000.0
CYTK7n,1000.0,-1000.0
CYTK8,1000.0,-1000.0
CYTK8n,1000.0,-1000.0
CYTK9,1000.0,-1000.0
CYTK9n,1000.0,-1000.0
CytOxe_DASH_,1.209425,0.0
DADA,0.350377,0.0
DADAe,0.350377,0.0
DADNK,1.310342,0.0
DADNt4,0.0,-0.350377
DAGK_hs,1.310342,-505.501854
DAGKn_hs,0.0,0.0
DAG_HSter,0.0,0.0
DAGt,1000.0,-1000.0
DALAOXx,0.202054,0.0
DALAt2r,1000.0,-1000.0
DALAt2rL,0.0,0.0
DALAxt,0.202054,0.0
DASCBH,0.0,0.0
DASCBR,0.302356,0.0
DASPO1p,0.0,0.0
DATPtn,0.034185,0.0
DCK1n,1000.0,-1000.0
DCK2n,1000.0,-1000.0
DCMPDA,0.274455,-1.310342
DCSPTN1COAtx,0.0,0.0
DCSPTN1CPT1,0.0,0.0
DCSPTN1CPT2,0.0,0.0
DCSPTN1CRNt,0.0,0.0
DCSPTN1t,0.0,0.0
DCTPtn,0.056976,0.0
DCYTD,1.310342,0.0
DCYTt,0.0,-0.056976
DEBRISOQUINEt,0.0,0.0
DEDOLP1_L,0.0,0.0
DEDOLP1_U,-0.0,0.0
DEDOLP2_L,0.0,0.0
DEDOLP2_U,-0.0,0.0
DEDOLR_L,0.0,0.0
DEDOLR_U,-0.0,0.0
DESAT16_2,0.301348,0.0
DESAT18_10,-0.0,0.0
DESAT18_3,0.194035,0.0
DESAT18_4,0.276766,0.0
DESAT18_5,0.276766,0.0
DESAT18_6,0.160274,0.0
DESAT18_7,0.150674,0.0
DESAT18_8,0.150674,0.0
DESAT18_9,0.0,0.0
DESAT20_1,0.0,-0.0
DESAT20_2,-0.0,-0.0
DESAT22_1p,0.0,0.0
DESAT22_2p,0.0,0.0
DESAT24_1,0.0,0.0
DGAT,1000.0,0.0
DGCHOLte,0.0,0.0
DGK1,0.0,-0.274455
DGK2m,0.085463,0.0
DGNSKm,0.085463,0.0
DGSNt,0.0,-0.034185
DGSNtm,0.085463,0.0
DGTPtn,0.034185,0.0
DGULND,0.433076,0.0
DHAAt1r,0.0,0.0
DHAPA,0.0,0.0
DHAPAx,0.0,0.0
DHCHOLESTANATEtm,0.0,0.0
DHCR241r,0.021363,0.0
DHCR242r,0.021363,0.0
DHCR243r,0.021072,0.0
DHCR71r,0.021072,0.0
DHCR72r,0.021072,0.0
DHCRD1,0.170927,0.0
DHCRD2,0.019562,0.0
DHDPBMTm,0.0,0.0
DHEASt,0.0,0.0
DHEAStr,0.0,0.0
DHEAtr,0.0,0.0
DHFR,0.085463,-0.0
DHFtl,0.0,-0.327585
DHFtm,0.262068,0.0
DHORD9,0.087479,0.002015
DHORTS,-0.002015,-0.087479
DHPM1,0.0,0.0
DHPR,0.012941,0.0
DHPR2,0.012941,0.0
DIDPtn,1000.0,-1000.0
DIGALSGALSIDEte,0.0,0.0
DIGALSIDEtl,0.0,0.0
DINt,0.350377,-0.042732
DITPtn,1000.0,-1000.0
