,maximum,minimum
ADSS_i,0.221497,0.216268
AGDC,0.0,0.0
AGMHE,0.012548,0.012548
AGMT,0.0,0.0
AGMTNDMN,0.031372,0.031372
AGPR,-0.241276,-0.398141
AHAI,0.620036,0.620036
AHC,0.0,-0.0
AHMMPS,0.0,0.0
AHSERL,0.0,0.0
AICART,0.424264,0.424264
AIRC1,0.0,0.0
AIRC3,0.0,0.0
AIRCr,0.357036,0.357036
AKGD,11.209107,11.209107
AKGt2,1000.0,0.0
AKGt6,0.0,-1000.0
AKP1,0.037349,0.037349
ALAALA,0.020616,0.020616
ALAR,0.041233,-999.958767
ALARi,1000.0,0.0
ALATA_G2,0.0,0.0
ALATA_L,-0.43265,-0.43265
ALATA_L2,0.0,0.0
ALATRS,0.0,0.0
ALA_Dt6,0.0,-0.0
ALAabc,0.0,0.0
ALAt7,0.0,-0.0
ALCD19,0.0,0.0
ALCDUBQ8,0.0,-0.0
ALDD1x,0.0,0.0
ALDD2x,0.0,0.0
ALGD,0.0,0.0
ALGE,0.0,0.0
ALGLi,0.0,0.0
ALGNA,0.0,0.0
ALGNE,0.0,0.0
ALLTAH,0.0,0.0
ALLTN,0.0,0.0
ALLTNt6,0.0,0.0
AMAA,0.0,0.0
AMAOT,0.0,0.0
AMMQT8_2,0.0,0.0
AMPN,0.0,0.0
ANO2i,0.0,0.0
ANPRT,0.040337,0.040337
ANS1,0.040337,0.040337
AOXS,0.0,0.0
AP4AHr,0.0,0.0
APRAUR,3.7e-05,3.7e-05
ARGAGMt,0.0,0.0
ARGDC,0.031372,0.031372
ARGDE,-0.057516,-0.062744
ARGN,0.0,0.0
ARGORNt3,0.0,0.0
ARGSL,0.18376,0.178531
ARGSS,0.18376,0.178531
ARGTRS,0.0,0.0
ARGabc,0.0,0.0
ARSNR,0.0,0.0
ASAD,-0.759379,-0.759379
ASCt2,0.0,0.0
ASNN,0.0,0.0
ASNS1,0.171056,0.171056
ASNabc,0.0,0.0
ASP1DC,4.2e-05,4.2e-05
ASPCT,0.235373,0.235373
ASPK,0.759379,0.759379
ASPO6,0.0,0.0
ASPO8,0.002037,0.002037
ASPT,973.808737,0.0
ASPTA1,-2.090779,-975.899515
ASPTRS,-0.0,0.0
ASPabc,-0.0,0.0
ASPt6,0.0,0.0
ATPM,3.96,3.96
ATPPRT,0.067228,0.067228
ATPS4r,76.173581,76.173581
BADH,0.0,0.0
BALAAT,0.0,0.0
BENA,0.0,0.0
BENZ,0.0,0.0
BLACT,0.0,0.0
BPNT,0.174088,0.174088
BTDD__RR,0.0,0.0
BTDt6__RR,0.0,0.0
BTMAT1,0.20466,0.20466
BTNC,0.0,0.0
BTNL1,0.0,0.0
BTSr,0.0,0.0
BUTSabc,0.0,0.0
C4HLA,0.0,0.0
CA2abc,1e-06,1e-06
CA2t,1e-06,1e-06
CAT,-0.0,0.0
CATA,0.0,0.0
CATB,0.0,0.0
CATC,0.0,0.0
CBIAT,0.0,0.0
CBMK2,0.482922,0.482922
CBMLPTAH,0.031372,0.031372
CBPS,-0.0,0.0
CD2t,0.0,0.0
CDGPTr_PA,0.018326,0.018326
CDPDSPr_PA,0.061263,0.061263
CDPMEK,0.0,0.0
CHLabc,0.0,0.0
CHLt2,0.0,0.0
CHOLD2,0.0,0.0
CHORM,0.229322,0.229322
CHORS,0.307008,0.307008
CHRPL,-0.0,0.0
CITt10,1000.0,0.0
CITt6,0.0,-1000.0
CLPNS2_PA,-0.0,0.0
CLPNS_PA,0.003918,0.003918
CO2t,-30.499749,-30.499749
COBALTt,-0.0,0.0
COBALTt5,1000.0,0.0
COBALTt5i,1000.0,0.0
CPPPGO,1e-06,1e-06
CPPPGOAN,-0.0,0.0
CRNabc,0.0,0.0
CS,20.219053,20.219053
CSND,0.0,0.0
CSNt2,0.0,0.0
CTPS2,0.113093,0.113093
CVXCXPPM,0.0,0.0
CYCPO,-0.0,0.0
CYNTAH,0.0,0.0
CYOO3_2,58.578794,58.578794
CYRUBQ8,58.578794,58.578794
CYSS,-0.0,0.0
CYSTGL,0.206166,0.06503
CYSTLr,-0.06503,-0.06503
CYSTRS,0.0,0.0
CYSTS,-0.0,0.0
CYSTabc,-0.0,0.0
CYSabc,0.0,0.0
CYTBO3,-0.0,0.0
CYTK1,0.096098,0.096098
CYTK2,0.0,0.0
Clt,1e-06,1e-06
Clt2,-1e-06,-1e-06
Cut1,0.0,0.0
DAAD,-0.0,0.0
DADA,0.0,0.0
DADK,0.0,0.0
DAD__5t,-0.0,0.0
DAGK,0.0,0.0
DAHPS,0.307008,0.307008
DAMOX_ALA,-0.0,0.0
DAMVALs,-0.0,0.0
DAPDC,0.243515,0.243515
DAPE,0.264132,0.264132
DBTSr,0.0,0.0
DCTPD,-0.0,0.0
DDMAT5,0.179563,0.179563
DEMAT4,0.192111,0.192111
DGK1,0.0,0.0
DGTPH,0.0,0.0
DHAD1,0.620036,0.620036
DHAD3,0.206166,0.206166
DHBSr,0.0,0.0
DHDPRy,0.264132,0.264132
DHDPS,0.264132,0.264132
DHFRi,0.055799,0.055799
DHFS,0.037349,0.037349
DHGLCNKi,0.0,0.0
DHHAs,0.0,0.0
DHNPA,0.037349,0.037349
DHORD2,0.235373,0.235373
DHORTS,-0.235373,-0.235373
DHPPDA2,3.7e-05,3.7e-05
DHPS3,0.037349,0.037349
DHQD1,0.307008,0.307008
DHQS,0.307008,0.307008
DIAOX,0.0,0.0
DIHYP,0.0,0.0
DKMD2K,0.005228,0.005228
DKMD3M,0.0,0.0
DMATT,0.0,0.0
DMOCT,0.012548,0.012548
DMQMT,0.0,0.0
DM_26dap__M_c,0.0,0.0
DM_3pg_c,0.0,0.0
DM_4mhetz_c,0.0,0.0
DM_5mthf_c,0.0,0.0
DM_EC_PREGRO,0.0,0.0
DM_PA_core_lipidA_c,0.0,0.0
DM_aacoa_c,0.0,0.0
DM_accoa_c,0.0,0.0
DM_adp_c,0.0,0.0
DM_akg_c,0.0,0.0
DM_ala__L_c,0.0,0.0
DM_algna_c,0.0,0.0
DM_amp_c,0.0,0.0
DM_arg__L_c,0.0,0.0
DM_asn__L_c,0.0,0.0
DM_asp__L_c,0.0,0.0
DM_atp,0.0,0.0
DM_btn_c,0.0,0.0
DM_cdlp_PA_c,0.0,0.0
DM_cdlp_c,0.0,0.0
DM_cmp_c,0.0,0.0
DM_co2_c,0.0,0.0
DM_coa_c,0.0,0.0
DM_ctp_c,0.0,0.0
DM_cys__L_c,0.0,0.0
DM_damp_c,0.0,0.0
DM_datp_c,0.0,0.0
DM_dcmp_c,0.0,0.0
DM_dctp_c,0.0,0.0
DM_dgmp_c,0.0,0.0
DM_dgtp_c,0.0,0.0
DM_dhap_c,0.0,0.0
DM_dtmp_c,0.0,0.0
DM_dttp_c,0.0,0.0
DM_e4p_c,0.0,0.0
DM_f6p_c,0.0,0.0
DM_fa13_c,0.0,0.0
DM_fa8_c,0.0,0.0
DM_fad_c,0.0,0.0
DM_g3p_c,0.0,0.0
DM_g6p_c,0.0,0.0
DM_gcald_c,0.0,0.0
DM_glc__D_c,0.0,0.0
DM_gln__L_c,0.0,0.0
DM_glu__L_c,0.0,0.0
DM_gly_c,0.0,0.0
DM_glyc_c,0.0,0.0
DM_glycogen_c,0.0,0.0
DM_gmp_c,0.0,0.0
DM_gtp_c,0.0,0.0
DM_h2o_c,0.0,0.0
DM_hc,0.0,0.0
DM_hemeO_c,0.0,0.0
DM_his__L_c,0.0,0.0
DM_ile__L_c,0.0,0.0
DM_k_c,0.0,0.0
DM_lac__L_c,0.0,0.0
DM_leu__L_c,0.0,0.0
DM_llrhh_c,0.0,0.0
DM_lys__L_c,0.0,0.0
DM_malcoa_c,0.0,0.0
DM_met__L_c,0.0,0.0
DM_mqn8_c,0.0,0.0
DM_nad,0.0,0.0
DM_nadh_c,0.0,0.0
DM_nadp_c,0.0,0.0
DM_nadph_c,0.0,0.0
DM_nh4_c,0.0,0.0
DM_o2_c,0.0,0.0
DM_oaa_c,0.0,0.0
DM_pe_PA_c,0.0,0.0
DM_pep_c,0.0,0.0
DM_peptido_EC_c,0.0,0.0
DM_pg_PA_c,0.0,0.0
DM_phe__L_c,0.0,0.0
DM_pheme_c,0.0,0.0
DM_pi_c,0.0,0.0
DM_ppi_c,0.0,0.0
DM_pro__L_c,0.0,0.0
DM_ps_PA_c,0.0,0.0
DM_ptrc_c,0.0,0.0
DM_pyo_c,0.0,0.0
DM_pyr_c,0.0,0.0
DM_r5p_c,0.0,0.0
DM_rha4glcnacppund_c,0.0,0.0
DM_ser__L_c,0.0,0.0
DM_sheme_c,0.0,0.0
DM_so4_c,0.0,0.0
DM_spmd_c,0.0,0.0
DM_succoa_c,0.0,0.0
DM_thmpp_c,0.0,0.0
DM_thr__L_c,0.0,0.0
DM_tre_c,-0.0,0.0
DM_trp__L_c,0.0,0.0
DM_ttdca_c,0.0,0.0
DM_tyr__L_c,0.0,0.0
DM_uacgam_c,0.0,0.0
DM_uamr_c,0.0,0.0
DM_udcpdp_c,0.0,0.0
DM_udcppfmm_c,0.0,0.0
DM_udpg_c,0.0,0.0
DM_ump_c,0.0,0.0
DM_urea_c,0.0,0.0
DM_utp_c,0.0,0.0
DM_val__L_c,0.0,0.0
DPCOAK,4.2e-05,4.2e-05
DPR,4.2e-05,4.2e-05
DTMPK,0.01845,0.01845
DUTPDP,0.0,0.0
DXPS,0.0,0.0
E4PD,0.0,0.0
ECOAH9,0.0,0.0
ECOAHt2,0.0,0.0
EDA,0.0,0.0
ENO,-3.234251,-3.234251
ENPHE1,0.005228,0.005228
ENTCS,0.0,0.0
ETHAAL,0.0,0.0
ETHSabc,0.0,0.0
ETOHt1,0.0,0.0
EX_2dhglcn_e,-0.0,0.0
EX_4abut_e,0.0,0.0
EX_4hbz_e,-0.0,0.0
EX_5mta_e,-0.0,0.0
EX_PA_LPS_A_e,-0.0,0.0
EX_abtn_e,0.0,0.0
EX_ac_e,-30.4,-30.4
EX_acald_e,0.0,0.0
EX_ade_e,0.0,0.0
EX_agm_e,-0.0,0.0
EX_akg_e,-0.0,0.0
EX_ala__B_e,-0.0,0.0
EX_ala__D_e,-0.0,0.0
EX_ala__L_e,-0.0,0.0
EX_algna_e,-0.0,0.0
EX_alltn_e,-0.0,0.0
EX_arg__L_e,-0.0,0.0
EX_ascb_e,0.0,0.0
EX_asn__L_e,0.0,0.0
EX_asp__L_e,-0.0,0.0
EX_btd__RR_e,0.0,0.0
EX_buts_e,0.0,0.0
EX_ca2_e,-1e-06,-1e-06
EX_cd2_e,0.0,0.0
EX_cellb_e,0.0,0.0
EX_chol_e,0.0,0.0
EX_cit_e,-0.0,0.0
EX_cl_e,-1e-06,-1e-06
EX_co2_e,30.499749,30.499749
EX_cobalt2_e,0.0,0.0
EX_crn_e,0.0,0.0
EX_csn_e,-0.0,0.0
EX_cu2_e,0.0,0.0
EX_cys__L_e,-0.0,0.0
EX_cyst_e,0.0,0.0
EX_dad__5_e,-0.0,0.0
EX_eths_e,0.0,0.0
EX_etoh_e,-0.0,0.0
EX_fe2_e,-1e-06,-1e-06
EX_fe3_e,0.0,0.0
EX_feenter_e,0.0,0.0
EX_ferrich_e,0.0,0.0
EX_fmet_e,-0.0,0.0
EX_fru_e,0.0,0.0
EX_fum_e,-0.0,0.0
EX_g15lac_e,-0.0,0.0
EX_gbbtn_e,0.0,0.0
EX_gcald_e,0.037349,0.037349
EX_glc_e,0.0,0.0
EX_glcn__D_e,-0.0,0.0
EX_gln__L_e,0.0,0.0
EX_glu__D_e,0.0,0.0
EX_glu__L_e,-0.0,0.0
EX_glutar_e,-0.0,0.0
EX_gly_e,0.0,0.0
EX_glyb_e,0.0,0.0
EX_glyc3p_e,0.0,0.0
EX_glyc_e,0.0,0.0
EX_gua_e,0.0,0.0
EX_h2o_e,46.264481,46.264481
EX_h_e,-23.557428,-23.557428
EX_hdca_e,0.0,0.0
EX_hexs_e,0.0,0.0
EX_his__L_e,0.0,0.0
EX_hxan_e,0.0,0.0
EX_ile__L_e,0.0,0.0
EX_k_e,0.0,0.0
EX_lac__L_e,0.0,0.0
EX_leu__L_e,0.0,0.0
EX_lys__L_e,0.0,0.0
EX_mal__D_e,0.0,0.0
EX_mal__L_e,0.0,0.0
EX_maln_e,0.0,0.0
EX_man_e,0.0,0.0
EX_met__D_e,0.0,0.0
EX_met__L_e,0.0,0.0
EX_mg2_e,0.0,0.0
EX_mn2_e,-1e-06,-1e-06
EX_mnl_e,0.0,0.0
EX_mobd_e,0.0,0.0
EX_mso3_e,0.0,0.0
EX_muc_e,0.0,0.0
EX_myrsACP_e,0.0,0.0
EX_myrt_e,0.0,0.0
EX_n2_e,0.0,0.0
EX_na1_e,0.0,0.0
EX_nh4_e,-7.968324,-7.968324
EX_ni2_e,0.0,0.0
EX_no2_e,0.0,0.0
EX_no3_e,0.0,0.0
EX_o2_e,-29.294627,-29.297764
EX_ocdca_e,0.0,0.0
EX_ohexa_e,0.0,0.0
EX_orn__L_e,-0.0,0.0
EX_orot_e,-0.0,0.0
EX_palmACP_e,0.0,0.0
EX_pepd_e,0.0,0.0
EX_phe__L_e,-0.0,0.0
EX_pi_e,-0.68215,-0.68215
EX_ppn_e,0.0,0.0
EX_pqs_e,-0.0,0.0
EX_pro__L_e,-0.0,0.0
EX_prolb_e,0.0,0.0
EX_ptrc_e,0.0,0.0
EX_pyr_e,-0.0,0.0
EX_rib__D_e,-0.0,0.0
EX_ser__D_e,0.0,0.0
EX_ser__L_e,0.0,0.0
EX_so4_e,-0.174088,-0.174088
EX_spmd_e,0.0,0.0
EX_succ_e,-0.0,0.0
EX_taur_e,0.0,0.0
EX_thm_e,0.0,0.0
EX_thr__L_e,-0.0,0.0
EX_tre_e,0.0,0.0
EX_trp__L_e,-0.0,0.0
EX_tyr__L_e,0.0,0.0
EX_ura_e,0.0,0.0
EX_urea_e,-0.0,0.0
EX_val__L_e,-0.0,0.0
EX_xan_e,0.0,0.0
EX_xyl__D_e,0.0,0.0
EX_zn2_e,0.0,0.0
F1PK,0.0,0.0
FACOAL140__40__n__41__t,0.0,0.0
FACOAL160t,0.0,0.0
FAO4,0.0,0.0
FBA,-0.813949,-0.813949
FBP,0.813949,0.813949
FCLPA,0.0,0.0
FCLT,1e-06,1e-06
FDH,0.0,0.0
FDH2,0.0,0.0
FE2abc,1e-06,1e-06
FEDCabc,0.0,0.0
FEETERabc,0.0,0.0
FERRICHabc,0.0,0.0
FGLU,0.0,0.0
FKYNH,0.0,0.0
FMETDF,0.0,0.0
FMETabc,0.0,0.0
FMNAT,3.7e-05,3.7e-05
FNOR,0.0,0.0
FORAMD,0.0,0.0
FORMD,0.0,0.0
FRUK,0.0,0.0
FRUpts,0.0,0.0
FTHFD,0.0,0.0
FUCNAcPPUNDs,0.0,0.0
FUM,993.950021,20.141284
FUMACA,0.0,0.0
FUMt4,0.0,0.0
FUMt6,-0.0,0.0
G1Dy2,0.0,0.0
G1PACT,0.053781,0.053781
G1PTMT,0.012548,0.012548
G1SATi,7e-06,7e-06
G3PD2,-0.101833,-0.101833
G3PD5,0.0,0.0
G5SADs,0.156865,0.156865
G5SD,0.156865,0.0
G6PDHy,0.0,0.0
G6PI,0.0,0.0
G6PI2,0.0,0.0
GALU,0.033611,-999.966389
GALUi,1000.0,0.0
GAPD,-2.131876,-2.131876
GAPDy1,0.0,0.0
GARFTi,0.314348,0.314348
GART,0.042688,0.042688
GBBTNabc,0.0,0.0
GCALDt,-0.037349,-0.037349
GDPDP3PH,0.0,0.0
GDPMD,0.0,0.0
GDPMR,0.0,-0.0
GF6PTA,0.053781,0.053781
GHMT,0.847645,0.847645
GK1,0.207996,0.207996
GLCLCT,0.0,0.0
GLCNACPPUNDs,0.0,0.0
GLCNt2ir,0.0,0.0
GLCP,0.0,0.0
GLCS1,0.115035,0.115035
GLCabc,-0.0,0.0
GLGC,0.115035,0.115035
GLNS_i,1.591656,1.586427
GLNabc,0.0,-0.0
GLTCOAD,0.0,0.0
GLU5K,0.156865,0.0
GLUCYSL,0.0,0.0
GLUDy,1000.0,-9.303363
GLUK,-0.0,0.0
GLUN,-0.0,0.0
GLUPRT,0.357036,0.357036
GLUR,-0.020616,-0.020616
GLUSD,0.0,0.0
GLUSy,-0.0,0.0
GLUTARt,0.0,0.0
GLUTCOAs,-0.0,0.0
GLUTRR,7e-06,7e-06
GLUTRS,7e-06,7e-06
GLU__Dt2,0.0,-0.0
GLUabc,-0.0,0.0
GLUt2,1000.0,0.0
GLUt4i,1000.0,0.0
GLUt6,0.0,-1000.0
GLXCBL,0.0,0.0
GLYBTM,0.0,0.0
GLYBabc,0.0,0.0
GLYC3Pt6,0.0,0.0
GLYCK,0.0,0.0
GLYCL,0.055867,0.055867
GLYCt5,-0.0,0.0
GLYD,0.0,0.0
GLYK,-0.0,0.0
GLYO1,-0.0,0.0
GLYOS,0.0,0.0
GLYTRS,-0.0,0.0
GLYt7,0.0,-0.0
GMHEPAT,0.012548,0.012548
GMHEPK,0.012548,0.012548
GMHEPPA,0.012548,0.012548
GMPS2,0.207996,0.202767
GNK,0.0,0.0
GPDDA1,0.0,0.0
GPDDA2,0.0,0.0
GRTT,0.0,0.0
GSADH,-0.0,0.0
GTHRD,0.0,0.0
GTHS,0.0,0.0
GTPCI,0.037349,0.037349
GTPCII,3.7e-05,3.7e-05
GTPDPK,0.0,0.0
GUADB,0.0,0.0
GUADr,0.0,-0.005228
GUAPRT,0.005228,-0.0
H2Ot5,-46.264481,-46.264481
HACD8,0.0,0.0
HBUHL1,0.20466,0.20466
HBUR1,0.20466,0.20466
HBZOPT,0.0,-0.0
HCO3E,1.434968,1.434968
HDDHL5,0.179563,0.179563
HDDR5,0.192111,0.192111
HDEHL4,0.192111,0.192111
HDER4,1000.0,0.0
HDER4r,0.20466,-999.79534
HDMAT7,-0.145303,-0.145303
HEMAT2,0.20466,0.20466
HEMEOS,0.0,0.0
HEX1,0.0,0.0
HEXSabc,0.0,0.0
HGBAMCOC,0.0,0.0
HGBAMS,0.0,0.0
HGENDO,-0.0,0.0
HHDHL7,0.167015,0.167015
HHDR7,0.167015,0.167015
HHQs,0.0,0.0
HHYHL2,0.20466,0.20466
HHYR2,0.20466,0.20466
HIBD,0.0,0.0
HISD1r,0.0,0.0
HISTD,0.067228,0.067228
HISTP,0.067228,0.067228
HISTRS,0.0,0.0
HISabc,0.0,0.0
HKatp,0.0,0.0
HMBS,1e-06,1e-06
HMGL,-0.0,0.0
HMPCCDO,0.0,0.0
HMPK1,0.0,0.0
HOCHL3,0.20466,0.20466
HOCR3,0.20466,0.20466
HODHL8,0.090188,0.090188
HODR8,0.090188,0.090188
HPDOAi,-0.0,0.0
HPPDO1,-0.0,0.0
HPPK,0.037349,0.037349
HSAT,0.141137,0.0
HSDy,-0.495247,-0.495247
HSK,0.321159,0.180022
HSLAC,0.0,0.0
HSST,0.315225,0.174088
HSTPT,0.067228,0.067228
HTDHL6,0.167015,0.167015
HTDR6,0.167015,0.167015
HXPRT,0.0,0.0
ICDHy,12.03871,12.03871
ICHORSi,0.0,0.0
ICHORT,0.0,0.0
ICL,8.180343,8.180343
IG3PS,0.067228,0.067228
IGPDH,0.067228,0.067228
IGPS,0.040337,0.040337
ILEDHr,-0.206166,-0.206166
ILETA,0.0,0.0
ILETRS,0.0,0.0
ILEabc,0.0,0.0
ILEt2,0.0,0.0
ILEt2na,0.0,0.0
IMPC,-0.424264,-0.424264
IMPD,0.207996,0.202767
IPMD__2,0.319707,0.319707
IPPMIa,-0.319707,-0.319707
IPPMIb,-0.319707,-0.319707
IPPS,0.319707,0.319707
IZPN,-0.0,0.0
KARA2i,0.206166,0.206166
KAS15,0.20466,0.20466
KBL1,0.0,0.0
KDOPP,0.012548,0.012548
KDOPS,0.012548,0.012548
KYNASE2,-0.0,0.0
Kabc,-0.0,0.0
Kt6,0.0,0.0
LCAD,0.0,0.0
LDH_D,0.0,0.0
LEUTA,1000.0,-1000.0
LEUTAi,1000.0,0.0
LEUTRS,0.0,0.0
LEUabc,0.0,0.0
LEUt2,0.0,0.0
LEUt2na,0.0,0.0
LGTHL,0.0,0.0
LLEUD,1000.0,0.0
LLEUDr,1000.0,-1000.0
LYSDC,-0.0,0.0
LYSTRS,-0.0,0.0
LYSabc,-0.0,0.0
LYSt6,-0.0,-0.0
L__LACD2,0.0,0.0
L__LACt4,0.0,0.0
M1PD,0.0,0.0
MACPD,-0.0,0.0
MALNDC,0.0,-0.0
MALNtir,0.0,-0.0
MALS,8.180343,8.180343
MAL_Dt2,0.0,0.0
MALt2,0.0,-0.0
MAN1PT2_r,-0.0,0.0
MAN6PI,0.0,-0.0
MANabc,0.0,0.0
MAT6,0.167015,0.167015
MCCc,-0.0,0.0
MCMAT2,0.20466,0.20466
MCMAT3,0.20466,0.20466
MCMAT4,0.20466,0.20466
MCMAT5,0.192111,0.192111
MCMAT6,0.167015,0.167015
MCMAT7,0.167015,0.167015
MCMAT8,0.090188,0.090188
MCOATA,1.434968,1.434968
MDH,1000.0,26.191263
MDH2,0.0,0.0
MDRPD,0.005228,0.005228
ME1x,2.130363,0.0
ME1x_D,0.0,-0.0
ME2,2.130363,0.0
MECDPS,0.0,0.0
MEPCT,0.0,0.0
METAT,0.005228,0.005228
METDabc,0.0,0.0
METS,0.109059,0.109059
METSR__S1,0.0,0.0
METTRS,0.0,0.0
METabc,0.0,-0.0
MFNAcPPUNDs,0.0,0.0
MG2abci,0.0,0.0
MGCOAH,0.0,0.0
MGt5,1000.0,0.0
MGt5i,1000.0,0.0
MLACI,0.0,0.0
MME,0.0,-0.0
MMFNAcPPUNDs,0.0,0.0
MMM,0.0,0.0
MMSAD1,0.0,0.0
MMSAD3,0.0,0.0
MNLDH,0.0,0.0
MNLabc,0.0,0.0
MNabc,1e-06,1e-06
MOBDabc,0.0,0.0
MOHMT,4.2e-05,4.2e-05
MSO3abc,0.0,0.0
MTAP,0.005228,0.005228
MTHFC,0.738612,0.738612
MTHFD,0.738612,0.738612
MTHFR2,0.146408,0.146408
MTHPTGHM,0.0,0.0
MTRI,0.005228,0.005228
MUCtr,0.0,0.0
N2t,0.0,0.0
N3OXDD__HSLs,0.0,0.0
NACODA,0.0,0.0
NADH11,38.951935,38.951935
NADH12,0.0,0.0
NADK,0.000395,0.000395
NADPHQO,0.0,0.0
NADS1,0.002037,0.002037
NADS2i,0.0,0.0
NAPRT,0.0,0.0
NAt7,1000.0,-0.0
NB__HSLs,0.0,0.0
NDPK1,1000.0,-997.721525
NDPK2,0.320524,0.302074
NDPK3,0.096098,0.077125
NDPK4,0.030998,0.030998
NDPK5,0.018973,0.0
NDPK6,0.0,-0.01845
NDPK7,0.018973,0.0
NDPK8,0.01845,0.0
NH4OHD,0.0,0.0
NH4t,7.968324,7.968324
NIR,0.0,0.0
NIabc,0.0,0.0
NIt5,0.0,0.0
NMNAT,0.0,0.0
NNAT,0.002037,0.002037
NNDMBRT,0.0,0.0
NNDPR,0.002037,0.002037
NO2t3,0.0,0.0
NO3R1,0.0,0.0
NO3abc,0.0,0.0
NO3t2,0.0,0.0
NOR,0.0,0.0
NOSR,0.0,0.0
NPHS,0.0,0.0
NTD1,0.0,0.0
NTD10,0.0,0.0
NTD11,0.0,0.0
NTD2,0.0,0.0
NTD3,0.0,0.0
NTD4,0.0,0.0
NTD5,0.0,0.0
NTD6,0.0,0.0
NTD7,0.0,0.0
NTD8,0.0,0.0
NTD9,0.0,0.0
NTPTP2,0.0,0.0
O2t,29.297764,29.294627
OCBT,0.241276,0.241276
OCDMAT8,0.00501,0.00501
OCMAT3,0.20466,0.20466
OCOAT1r,0.0,-0.0
OCTDPS,0.0,-0.0
ODH2i,0.0,0.0
ODHi,0.0,0.0
OHEXAt2,0.0,0.0
OHPBAT,0.0,0.0
OHPHM,0.0,-0.0
OMBZLM,0.0,0.0
OMMBLHX,0.0,0.0
OMPDC,0.235373,0.235373
OMPHHX,0.0,0.0
OPHBDC,0.0,0.0
OPHHX,0.0,0.0
ORNDC,0.0,0.0
ORNTA,0.156865,0.0
ORNTAC,0.398141,0.241276
ORNabc,0.0,0.0
OROTt2,0.0,0.0
ORPT,-0.235373,-0.235373
OXDE,2.130363,0.0
P3Bs,0.0,0.0
P5CR,0.156865,0.156865
PANTS,4.2e-05,4.2e-05
PAPPT3,0.020616,0.020616
PAPSR,1000.0,0.0
PASR,0.174088,-999.825912
PA_Biomass6_DM,0.8163,0.8163
PA_CORE1s,0.006274,0.006274
PA_CORE2s,0.006274,0.006274
PA_CORE3s,0.006274,0.006274
PA_CORE4s,0.006274,0.006274
PA_CORE5s,0.006274,0.006274
PA_CORE6s,0.006274,0.006274
PA_CORE7s,0.006274,0.006274
PA_COREs,0.006274,0.006274
PA_LIPDA,0.006274,0.0
PA_LIPDA_2,0.006274,0.0
PA_LPADSS,0.006274,0.006274
PA_LPS_Aabc,-0.0,0.0
PA_LPS_As,-0.0,0.0
PA_LPS_Bs,0.0,0.0
PA_MOAT,0.006274,0.006274
PA_MOAT2,0.006274,0.006274
PA_TDSK,0.006274,0.006274
PA_U23GAAT,0.012548,0.012548
PA_UACAT,0.012548,0.012548
PA_UHGADA,0.012548,0.012548
PA_USHD,0.006274,0.006274
PC,-0.0,0.0
PC11M,-0.0,0.0
PC17M,-0.0,0.0
PC20M,-0.0,0.0
PC6AR,0.0,0.0
PC6YM,0.0,0.0
PC8XM,0.0,0.0
PCAB,-0.0,-0.0
PCAC,-0.0,-0.0
