,maximum,minimum
ARGTRS,-0.0,0.0
ARGabc,0.0,0.0
ARSNR,0.0,0.0
ASAD,-10.474092,-10.474092
ASCt2,0.0,0.0
ASNN,-0.0,0.0
ASNS1,2.359367,2.359367
ASNabc,0.0,-0.0
ASP1DC,0.000585,0.000585
ASPCT,3.246491,3.246491
ASPK,10.474092,10.474092
ASPO6,0.028103,0.0
ASPO8,0.028103,0.0
ASPT,723.816637,0.0
ASPTA1,-28.838052,-752.654689
ASPTRS,-0.0,0.0
ASPabc,-0.0,0.0
ASPt6,0.0,0.0
ATPM,3.96,3.96
ATPPRT,0.927275,0.927275
ATPS4r,1000.0,1000.0
BADH,0.0,0.0
BALAAT,0.0,0.0
BENA,0.0,0.0
BENZ,0.0,0.0
BLACT,0.0,0.0
BPNT,2.401195,2.401195
BTDD__RR,0.0,0.0
BTDt6__RR,0.0,0.0
BTMAT1,2.822864,2.822864
BTNC,0.0,0.0
BTNL1,0.0,0.0
BTSr,0.0,0.0
BUTSabc,0.0,0.0
C4HLA,0.0,0.0
CA2abc,1.1e-05,1.1e-05
CA2t,1.1e-05,1.1e-05
CAT,348.610407,0.0
CATA,0.0,0.0
CATB,0.0,0.0
CATC,0.0,0.0
CBIAT,0.0,0.0
CBMK2,6.660936,6.660936
CBMLPTAH,0.432714,0.432714
CBPS,-0.0,0.0
CD2t,0.0,0.0
CDGPTr_PA,0.252769,0.252769
CDPDSPr_PA,0.845004,0.845004
CDPMEK,0.0,0.0
CHLabc,0.0,0.0
CHLt2,0.0,0.0
CHOLD2,0.0,0.0
CHORM,3.163038,3.163038
CHORS,4.234554,4.234554
CHRPL,0.0,0.0
CITt10,1000.0,0.0
CITt6,0.0,-1000.0
CLPNS2_PA,0.0,0.0
CLPNS_PA,0.054044,0.054044
CO2t,-402.260351,-782.55751
COBALTt,1000.0,0.0
COBALTt5,1000.0,-1000.0
COBALTt5i,1000.0,0.0
CPPPGO,1.1e-05,1.1e-05
CPPPGOAN,0.0,0.0
CRNabc,0.0,0.0
CS,459.818498,269.669919
CSND,0.0,-0.0
CSNt2,0.0,-0.0
CTPS2,1.559884,1.559884
CVXCXPPM,0.0,0.0
CYCPO,520.882375,0.0
CYNTAH,0.0,0.0
CYOO3_2,1000.0,0.0
CYRUBQ8,1000.0,0.0
CYSS,0.0,0.0
CYSTGL,2.843648,0.896954
CYSTLr,-0.896954,-0.896954
CYSTRS,0.0,0.0
CYSTS,0.0,0.0
CYSTabc,0.0,0.0
CYSabc,0.0,0.0
CYTBO3,1000.0,0.0
CYTK1,1.325479,1.325479
CYTK2,0.0,0.0
Clt,1.1e-05,1.1e-05
Clt2,-1.1e-05,-1.1e-05
Cut1,0.0,0.0
DAAD,994.032473,0.0
DADA,0.0,0.0
DADK,0.0,0.0
DAD__5t,0.0,0.0
DAGK,0.0,0.0
DAHPS,4.234554,4.234554
DAMOX_ALA,697.211447,0.0
DAMVALs,0.0,0.0
DAPDC,3.358802,3.358802
DAPE,3.643165,3.643165
DBTSr,0.0,0.0
DCTPD,0.0,0.0
DDMAT5,2.476711,2.476711
DEMAT4,2.649787,2.649787
DGK1,0.0,0.0
DGTPH,0.0,0.0
DHAD1,8.552134,8.552134
DHAD3,2.843648,2.843648
DHBSr,0.0,0.0
DHDPRy,3.643165,3.643165
DHDPS,3.643165,3.643165
DHFRi,0.769634,0.769634
DHFS,0.515154,0.515154
DHGLCNKi,0.0,0.0
DHHAs,0.0,0.0
DHNPA,0.515154,0.515154
DHORD2,3.246491,3.246491
DHORTS,-3.246491,-3.246491
DHPPDA2,0.000507,0.000507
DHPS3,0.515154,0.515154
DHQD1,4.234554,4.234554
DHQS,4.234554,4.234554
DIAOX,0.0,0.0
DIHYP,0.0,0.0
DKMD2K,0.072115,0.072115
DKMD3M,0.0,0.0
DMATT,0.0,0.0
DMOCT,0.173077,0.173077
DMQMT,0.0,0.0
DM_26dap__M_c,0.0,0.0
DM_3pg_c,0.0,0.0
DM_4mhetz_c,0.0,0.0
DM_5mthf_c,0.0,0.0
DM_EC_PREGRO,0.0,0.0
DM_PA_core_lipidA_c,0.0,0.0
DM_aacoa_c,0.0,0.0
DM_accoa_c,0.0,0.0
DM_adp_c,0.0,0.0
DM_akg_c,0.0,0.0
DM_ala__L_c,0.0,0.0
DM_algna_c,0.0,0.0
DM_amp_c,0.0,0.0
DM_arg__L_c,0.0,0.0
DM_asn__L_c,0.0,0.0
DM_asp__L_c,0.0,0.0
DM_atp,0.0,0.0
DM_btn_c,0.0,0.0
DM_cdlp_PA_c,0.0,0.0
DM_cdlp_c,0.0,0.0
DM_cmp_c,0.0,0.0
DM_co2_c,0.0,0.0
DM_coa_c,0.0,0.0
DM_ctp_c,0.0,0.0
DM_cys__L_c,0.0,0.0
DM_damp_c,0.0,0.0
DM_datp_c,0.0,0.0
DM_dcmp_c,0.0,0.0
DM_dctp_c,0.0,0.0
DM_dgmp_c,0.0,0.0
DM_dgtp_c,0.0,0.0
DM_dhap_c,0.0,0.0
DM_dtmp_c,0.0,0.0
DM_dttp_c,0.0,0.0
DM_e4p_c,0.0,0.0
DM_f6p_c,0.0,0.0
DM_fa13_c,0.0,0.0
DM_fa8_c,0.0,0.0
DM_fad_c,0.0,0.0
DM_g3p_c,0.0,0.0
DM_g6p_c,0.0,0.0
DM_gcald_c,0.0,0.0
DM_glc__D_c,0.0,0.0
DM_gln__L_c,0.0,0.0
DM_glu__L_c,0.0,0.0
DM_gly_c,0.0,0.0
DM_glyc_c,0.0,0.0
DM_glycogen_c,0.0,0.0
DM_gmp_c,0.0,0.0
DM_gtp_c,0.0,0.0
DM_h2o_c,0.0,0.0
DM_hc,0.0,0.0
DM_hemeO_c,0.0,0.0
DM_his__L_c,0.0,0.0
DM_ile__L_c,0.0,0.0
DM_k_c,0.0,0.0
DM_lac__L_c,0.0,0.0
DM_leu__L_c,0.0,0.0
DM_llrhh_c,0.0,0.0
DM_lys__L_c,0.0,0.0
DM_malcoa_c,0.0,0.0
DM_met__L_c,0.0,0.0
DM_mqn8_c,0.0,0.0
DM_nad,0.0,0.0
DM_nadh_c,0.0,0.0
DM_nadp_c,0.0,0.0
DM_nadph_c,0.0,0.0
DM_nh4_c,0.0,0.0
DM_o2_c,0.0,0.0
DM_oaa_c,0.0,0.0
DM_pe_PA_c,0.0,0.0
DM_pep_c,0.0,0.0
DM_peptido_EC_c,0.0,0.0
DM_pg_PA_c,0.0,0.0
DM_phe__L_c,0.0,0.0
DM_pheme_c,0.0,0.0
DM_pi_c,0.0,0.0
DM_ppi_c,0.0,0.0
DM_pro__L_c,0.0,0.0
DM_ps_PA_c,0.0,0.0
DM_ptrc_c,0.0,0.0
DM_pyo_c,0.0,0.0
DM_pyr_c,0.0,0.0
DM_r5p_c,0.0,0.0
DM_rha4glcnacppund_c,0.0,0.0
DM_ser__L_c,0.0,0.0
DM_sheme_c,0.0,0.0
DM_so4_c,0.0,0.0
DM_spmd_c,0.0,0.0
DM_succoa_c,0.0,0.0
DM_thmpp_c,0.0,0.0
DM_thr__L_c,0.0,0.0
DM_tre_c,-0.0,0.0
DM_trp__L_c,0.0,0.0
DM_ttdca_c,0.0,0.0
DM_tyr__L_c,0.0,0.0
DM_uacgam_c,0.0,0.0
DM_uamr_c,0.0,0.0
DM_udcpdp_c,0.0,0.0
DM_udcppfmm_c,0.0,0.0
DM_udpg_c,0.0,0.0
DM_ump_c,0.0,0.0
DM_urea_c,0.0,0.0
DM_utp_c,0.0,0.0
DM_val__L_c,0.0,0.0
DPCOAK,0.000585,0.000585
DPR,0.000585,0.000585
DTMPK,0.254481,0.254481
DUTPDP,0.0,0.0
DXPS,0.0,0.0
E4PD,0.0,0.0
ECOAH9,0.0,0.0
ECOAHt2,0.0,0.0
EDA,0.0,0.0
ENO,-44.60994,-44.60994
ENPHE1,0.072115,0.072115
ENTCS,0.0,0.0
ETHAAL,0.0,0.0
ETHSabc,0.0,0.0
ETOHt1,0.0,-0.0
EX_2dhglcn_e,-0.0,0.0
EX_4abut_e,0.0,0.0
EX_4hbz_e,-0.0,0.0
EX_5mta_e,-0.0,0.0
EX_PA_LPS_A_e,-0.0,0.0
EX_abtn_e,0.0,0.0
EX_ac_e,-410.09545,-600.24403
EX_acald_e,0.0,0.0
EX_ade_e,0.0,0.0
EX_agm_e,-0.0,0.0
EX_akg_e,-0.0,0.0
EX_ala__B_e,-0.0,0.0
EX_ala__D_e,-0.0,0.0
EX_ala__L_e,-0.0,0.0
EX_algna_e,-0.0,0.0
EX_alltn_e,-0.0,0.0
EX_arg__L_e,-0.0,0.0
EX_ascb_e,0.0,0.0
EX_asn__L_e,0.0,0.0
EX_asp__L_e,-0.0,0.0
EX_btd__RR_e,0.0,0.0
EX_buts_e,0.0,0.0
EX_ca2_e,-1.1e-05,-1.1e-05
EX_cd2_e,0.0,0.0
EX_cellb_e,0.0,0.0
EX_chol_e,0.0,0.0
EX_cit_e,-0.0,0.0
EX_cl_e,-1.1e-05,-1.1e-05
EX_co2_e,782.55751,402.260351
EX_cobalt2_e,0.0,0.0
EX_crn_e,0.0,0.0
EX_csn_e,0.0,0.0
EX_cu2_e,0.0,0.0
EX_cys__L_e,0.0,0.0
EX_cyst_e,0.0,0.0
EX_dad__5_e,0.0,0.0
EX_eths_e,0.0,0.0
EX_etoh_e,0.0,0.0
EX_fe2_e,-1.1e-05,-1.1e-05
EX_fe3_e,0.0,0.0
EX_feenter_e,0.0,0.0
EX_ferrich_e,0.0,0.0
EX_fmet_e,0.0,0.0
EX_fru_e,0.0,0.0
EX_fum_e,0.0,0.0
EX_g15lac_e,0.0,0.0
EX_gbbtn_e,0.0,0.0
EX_gcald_e,0.515154,0.515154
EX_glc_e,0.0,0.0
EX_glcn__D_e,0.0,0.0
EX_gln__L_e,0.0,0.0
EX_glu__D_e,0.0,0.0
EX_glu__L_e,0.0,0.0
EX_glutar_e,0.0,0.0
EX_gly_e,0.0,0.0
EX_glyb_e,0.0,0.0
EX_glyc3p_e,0.0,0.0
EX_glyc_e,0.0,0.0
EX_gua_e,0.0,0.0
EX_h2o_e,1000.0,619.702847
EX_h_e,-315.715974,-505.864601
EX_hdca_e,0.0,0.0
EX_hexs_e,0.0,0.0
EX_his__L_e,0.0,0.0
EX_hxan_e,0.0,0.0
EX_ile__L_e,0.0,0.0
EX_k_e,0.0,0.0
EX_lac__L_e,0.0,0.0
EX_leu__L_e,0.0,0.0
EX_lys__L_e,0.0,0.0
EX_mal__D_e,0.0,0.0
EX_mal__L_e,0.0,0.0
EX_maln_e,0.0,0.0
EX_man_e,0.0,0.0
EX_met__D_e,0.0,0.0
EX_met__L_e,0.0,0.0
EX_mg2_e,0.0,0.0
EX_mn2_e,-1.1e-05,-1.1e-05
EX_mnl_e,0.0,0.0
EX_mobd_e,0.0,0.0
EX_mso3_e,0.0,0.0
EX_muc_e,0.0,0.0
EX_myrsACP_e,0.0,0.0
EX_myrt_e,0.0,0.0
EX_n2_e,0.0,0.0
EX_na1_e,-0.0,0.0
EX_nh4_e,-109.906885,-109.906885
EX_ni2_e,0.0,0.0
EX_no2_e,0.0,0.0
EX_no3_e,0.0,0.0
EX_o2_e,-385.638123,-765.978545
EX_ocdca_e,0.0,0.0
EX_ohexa_e,0.0,0.0
EX_orn__L_e,0.0,0.0
EX_orot_e,0.0,0.0
EX_palmACP_e,0.0,0.0
EX_pepd_e,0.0,0.0
EX_phe__L_e,0.0,0.0
EX_pi_e,-9.40887,-9.40887
EX_ppn_e,0.0,0.0
EX_pqs_e,0.0,0.0
EX_pro__L_e,0.0,0.0
EX_prolb_e,0.0,0.0
EX_ptrc_e,0.0,0.0
EX_pyr_e,0.0,0.0
EX_rib__D_e,0.0,0.0
EX_ser__D_e,0.0,0.0
EX_ser__L_e,0.0,0.0
EX_so4_e,-2.401195,-2.401195
EX_spmd_e,0.0,0.0
EX_succ_e,0.0,0.0
EX_taur_e,0.0,0.0
EX_thm_e,0.0,0.0
EX_thr__L_e,0.0,0.0
EX_tre_e,0.0,0.0
EX_trp__L_e,0.0,0.0
EX_tyr__L_e,0.0,0.0
EX_ura_e,0.0,0.0
EX_urea_e,0.0,0.0
EX_val__L_e,0.0,0.0
EX_xan_e,0.0,0.0
EX_xyl__D_e,0.0,0.0
EX_zn2_e,0.0,0.0
F1PK,0.0,-0.0
FACOAL140__40__n__41__t,0.0,0.0
FACOAL160t,0.0,0.0
FAO4,0.0,0.0
FBA,-11.226782,-11.226782
FBP,11.226782,11.226782
FCLPA,0.0,0.0
FCLT,1.1e-05,1.1e-05
FDH,0.0,0.0
FDH2,0.0,0.0
FE2abc,1.1e-05,1.1e-05
FEDCabc,0.0,0.0
FEETERabc,0.0,0.0
FERRICHabc,0.0,0.0
FGLU,0.0,0.0
FKYNH,0.0,0.0
FMETDF,0.0,0.0
FMETabc,0.0,0.0
FMNAT,0.000507,0.000507
FNOR,0.0,0.0
FORAMD,0.0,0.0
FORMD,0.0,0.0
FRUK,0.0,0.0
FRUpts,0.0,0.0
FTHFD,0.0,0.0
FUCNAcPPUNDs,0.0,0.0
FUM,1000.0,268.597254
FUMACA,0.0,0.0
FUMt4,1000.0,0.0
FUMt6,0.0,-1000.0
G1Dy2,0.0,0.0
G1PACT,0.741802,0.741802
G1PTMT,0.173077,0.173077
G1SATi,9e-05,9e-05
G3PD2,-1.404586,-1000.0
G3PD5,998.595414,0.0
G5SADs,1000.0,2.163637
G5SD,2.163637,0.0
G6PDHy,0.0,0.0
G6PI,0.0,0.0
G6PI2,0.0,0.0
GALU,0.463598,-999.536402
GALUi,1000.0,0.0
GAPD,-29.404908,-29.404908
GAPDy1,0.0,0.0
GARFTi,4.335797,4.335797
GART,0.588789,0.588789
GBBTNabc,0.0,0.0
GCALDt,-0.515154,-0.515154
GDPDP3PH,0.0,0.0
GDPMD,0.0,0.0
GDPMR,-0.0,-0.0
GF6PTA,0.741802,0.741802
GHMT,11.691551,11.691551
GK1,2.86888,2.86888
GLCLCT,-0.0,-0.0
GLCNACPPUNDs,0.0,-0.0
GLCNt2ir,-0.0,0.0
GLCP,0.0,0.0
GLCS1,1.58667,1.58667
GLCabc,-0.0,0.0
GLGC,1.58667,1.58667
GLNS_i,21.953666,21.881551
GLNabc,0.0,-0.0
GLTCOAD,0.0,0.0
GLU5K,2.163637,0.0
GLUCYSL,0.0,0.0
GLUDy,1000.0,-1000.0
GLUK,0.0,0.0
GLUN,0.0,0.0
GLUPRT,4.924586,4.924586
GLUR,-0.284363,-0.284363
GLUSD,0.0,0.0
GLUSy,0.0,0.0
GLUTARt,0.0,0.0
GLUTCOAs,0.0,0.0
GLUTRR,9e-05,9e-05
GLUTRS,9e-05,9e-05
GLU__Dt2,0.0,-0.0
GLUabc,0.0,0.0
GLUt2,1000.0,0.0
GLUt4i,1000.0,0.0
GLUt6,0.0,-1000.0
GLXCBL,0.0,0.0
GLYBTM,0.0,0.0
GLYBabc,0.0,0.0
GLYC3Pt6,0.0,-0.0
GLYCK,0.0,0.0
GLYCL,0.770569,0.770569
GLYCt5,0.0,0.0
GLYD,0.0,0.0
GLYK,0.0,0.0
GLYO1,0.0,0.0
GLYOS,0.0,0.0
GLYTRS,0.0,0.0
GLYt7,0.0,-0.0
GMHEPAT,0.173077,0.173077
GMHEPK,0.173077,0.173077
GMHEPPA,0.173077,0.173077
GMPS2,2.86888,2.796765
GNK,0.0,0.0
GPDDA1,0.0,0.0
GPDDA2,0.0,0.0
GRTT,0.0,0.0
GSADH,0.0,0.0
GTHRD,0.0,0.0
GTHS,0.0,0.0
GTPCI,0.515154,0.515154
GTPCII,0.000507,0.000507
GTPDPK,0.0,0.0
GUADB,0.0,0.0
GUADr,0.0,-0.072115
GUAPRT,0.072115,-0.0
H2Ot5,-619.702847,-1000.0
HACD8,0.0,0.0
HBUHL1,2.822864,2.822864
HBUR1,2.822864,2.822864
HBZOPT,0.0,-0.0
HCO3E,19.792472,19.792472
HDDHL5,2.476711,2.476711
HDDR5,2.649787,2.649787
HDEHL4,2.649787,2.649787
HDER4,1000.0,0.0
HDER4r,2.822864,-997.177136
HDMAT7,-2.004162,-2.004162
HEMAT2,2.822864,2.822864
HEMEOS,0.0,0.0
HEX1,0.0,0.0
HEXSabc,0.0,0.0
HGBAMCOC,0.0,0.0
HGBAMS,0.0,0.0
HGENDO,-0.0,0.0
HHDHL7,2.303634,2.303634
HHDR7,2.303634,2.303634
HHQs,-0.0,0.0
HHYHL2,2.822864,2.822864
HHYR2,2.822864,2.822864
HIBD,0.0,0.0
HISD1r,-0.0,0.0
HISTD,0.927275,0.927275
HISTP,0.927275,0.927275
HISTRS,0.0,0.0
HISabc,0.0,0.0
HKatp,-0.0,0.0
HMBS,1.1e-05,1.1e-05
HMGL,-0.0,0.0
HMPCCDO,0.0,0.0
HMPK1,0.0,0.0
HOCHL3,2.822864,2.822864
HOCR3,2.822864,2.822864
HODHL8,1.243962,1.243962
HODR8,1.243962,1.243962
HPDOAi,1.349698,0.0
HPPDO1,-0.0,0.0
HPPK,0.515154,0.515154
HSAT,1.946695,0.0
HSDy,-6.830928,-6.830928
HSK,4.429733,2.483038
HSLAC,0.0,0.0
HSST,4.34789,2.401195
HSTPT,0.927275,0.927275
HTDHL6,2.303634,2.303634
HTDR6,2.303634,2.303634
HXPRT,-0.0,0.0
ICDHy,346.987248,156.838668
ICHORSi,0.0,0.0
ICHORT,0.0,0.0
ICL,112.83125,112.83125
IG3PS,0.927275,0.927275
IGPDH,0.927275,0.927275
IGPS,0.556363,0.556363
ILEDHr,-2.843648,-2.843648
ILETA,-0.0,0.0
ILETRS,0.0,0.0
ILEabc,-0.0,0.0
ILEt2,0.0,0.0
ILEt2na,0.0,0.0
IMPC,-5.851861,-5.851861
IMPD,2.86888,2.796765
IPMD__2,4.409714,4.409714
IPPMIa,-4.409714,-4.409714
IPPMIb,-4.409714,-4.409714
IPPS,4.409714,4.409714
IZPN,-0.0,0.0
KARA2i,2.843648,2.843648
KAS15,2.822864,2.822864
KBL1,0.0,0.0
KDOPP,0.173077,0.173077
KDOPS,0.173077,0.173077
KYNASE2,-0.0,0.0
Kabc,-0.0,0.0
Kt6,0.0,-0.0
LCAD,0.0,0.0
LDH_D,0.0,0.0
LEUTA,1000.0,-1000.0
LEUTAi,1000.0,0.0
LEUTRS,0.0,0.0
LEUabc,0.0,0.0
LEUt2,0.0,0.0
LEUt2na,0.0,0.0
LGTHL,0.0,0.0
LLEUD,1000.0,0.0
LLEUDr,1000.0,-1000.0
LYSDC,-0.0,0.0
LYSTRS,-0.0,0.0
LYSabc,-0.0,0.0
LYSt6,0.0,0.0
L__LACD2,0.0,-0.0
L__LACt4,0.0,-0.0
M1PD,0.0,0.0
MACPD,-0.0,0.0
MALNDC,0.0,0.0
MALNtir,0.0,0.0
MALS,112.83125,112.83125
MAL_Dt2,0.0,0.0
MALt2,0.0,0.0
MAN1PT2_r,-0.0,0.0
MAN6PI,-0.0,0.0
MANabc,0.0,0.0
MAT6,2.303634,2.303634
MCCc,-0.0,-0.0
MCMAT2,2.822864,2.822864
MCMAT3,2.822864,2.822864
MCMAT4,2.822864,2.822864
MCMAT5,2.649787,2.649787
MCMAT6,2.303634,2.303634
MCMAT7,2.303634,2.303634
MCMAT8,1.243962,1.243962
MCOATA,19.792472,19.792472
MDH,1000.0,-484.498934
MDH2,1000.0,0.0
MDRPD,0.072115,0.072115
ME1x,29.384045,0.0
ME1x_D,0.0,0.0
ME2,29.384045,0.0
MECDPS,0.0,0.0
MEPCT,0.0,0.0
METAT,0.072115,0.072115
METDabc,-0.0,0.0
METS,1.504241,1.504241
METSR__S1,0.0,0.0
METTRS,0.0,0.0
METabc,0.0,-0.0
MFNAcPPUNDs,0.0,0.0
MG2abci,-0.0,0.0
MGCOAH,-0.0,0.0
MGt5,1000.0,0.0
MGt5i,1000.0,0.0
MLACI,-0.0,0.0
MME,0.0,-0.0
MMFNAcPPUNDs,0.0,0.0
MMM,-0.0,0.0
MMSAD1,0.0,0.0
MMSAD3,-0.0,0.0
MNLDH,0.0,0.0
MNLabc,0.0,0.0
MNabc,1.1e-05,1.1e-05
MOBDabc,0.0,0.0
MOHMT,0.000585,0.000585
MSO3abc,0.0,0.0
MTAP,0.072115,0.072115
MTHFC,10.187658,10.187658
MTHFD,10.187658,10.187658
MTHFR2,2.019395,2.019395
MTHPTGHM,0.0,0.0
MTRI,0.072115,0.072115
MUCtr,0.0,0.0
N2t,0.0,0.0
N3OXDD__HSLs,0.0,0.0
NACODA,0.0,0.0
NADH11,1000.0,0.0
NADH12,1000.0,0.0
NADK,0.005449,0.005449
NADPHQO,1000.0,0.0
NADS1,0.028103,0.028103
NADS2i,0.0,0.0
NAPRT,0.0,0.0
NAt7,1000.0,-0.0
NB__HSLs,0.0,0.0
NDPK1,1000.0,-968.573062
NDPK2,4.420984,4.166504
NDPK3,1.325479,1.063781
NDPK4,0.427557,0.427557
NDPK5,0.261698,0.0
NDPK6,0.0,-0.254481
NDPK7,0.261698,0.0
NDPK8,0.254481,0.0
NH4OHD,0.0,0.0
NH4t,109.906885,109.906885
NIR,0.0,0.0
NIabc,0.0,0.0
NIt5,0.0,0.0
NMNAT,0.0,0.0
NNAT,0.028103,0.028103
NNDMBRT,0.0,0.0
NNDPR,0.028103,0.028103
NO2t3,0.0,0.0
NO3R1,0.0,0.0
NO3abc,0.0,0.0
NO3t2,0.0,0.0
NOR,0.0,0.0
NOSR,0.0,0.0
NPHS,0.0,0.0
NTD1,0.0,0.0
NTD10,0.0,0.0
NTD11,0.0,0.0
NTD2,0.0,0.0
NTD3,0.0,0.0
NTD4,0.0,0.0
NTD5,0.0,0.0
NTD6,0.0,0.0
NTD7,0.0,0.0
NTD8,0.0,0.0
NTD9,0.0,0.0
NTPTP2,0.0,0.0
O2t,765.978545,385.638123
OCBT,3.327907,3.327907
OCDMAT8,0.069109,0.069109
OCMAT3,2.822864,2.822864
OCOAT1r,0.0,-0.0
OCTDPS,0.0,-0.0
ODH2i,0.0,0.0
ODHi,0.0,0.0
OHEXAt2,0.0,0.0
OHPBAT,0.0,0.0
OHPHM,0.0,-0.0
OMBZLM,0.0,0.0
OMMBLHX,0.0,0.0
OMPDC,3.246491,3.246491
OMPHHX,0.0,0.0
OPHBDC,0.0,0.0
OPHHX,0.0,0.0
ORNDC,0.0,0.0
ORNTA,2.163637,0.0
ORNTAC,5.491544,3.327907
ORNabc,0.0,0.0
OROTt2,0.0,0.0
ORPT,-3.246491,-3.246491
OXDE,29.384045,0.0
P3Bs,-0.0,0.0
P5CR,1000.0,2.163637
PANTS,0.000585,0.000585
PAPPT3,0.284363,0.284363
PAPSR,1000.0,0.0
PASR,2.401195,-997.598805
PA_Biomass6_DM,11.259208,11.259208
PA_CORE1s,0.086538,0.086538
PA_CORE2s,0.086538,0.086538
PA_CORE3s,0.086538,0.086538
PA_CORE4s,0.086538,0.086538
PA_CORE5s,0.086538,0.086538
PA_CORE6s,0.086538,0.086538
PA_CORE7s,0.086538,0.086538
PA_COREs,0.086538,0.086538
PA_LIPDA,0.086538,0.0
PA_LIPDA_2,0.086538,0.0
PA_LPADSS,0.086538,0.086538
PA_LPS_Aabc,0.0,0.0
PA_LPS_As,0.0,0.0
PA_LPS_Bs,0.0,0.0
PA_MOAT,0.086538,0.086538
PA_MOAT2,0.086538,0.086538
PA_TDSK,0.086538,0.086538
PA_U23GAAT,0.173077,0.173077
PA_UACAT,0.173077,0.173077
PA_UHGADA,0.173077,0.173077
PA_USHD,0.086538,0.086538
PC,0.0,0.0
PC11M,0.0,0.0
PC17M,0.0,0.0
PC20M,0.0,0.0
PC6AR,0.0,0.0
PC6YM,0.0,0.0
PC8XM,0.0,0.0
PCAB,0.0,0.0
PCAC,0.0,0.0
PCAD,0.0,0.0
