,maximum,minimum
DM_met__L_c,0.0,0.0
DM_mqn8_c,0.0,0.0
DM_nad,0.0,0.0
DM_nadh_c,0.0,0.0
DM_nadp_c,0.0,0.0
DM_nadph_c,0.0,0.0
DM_nh4_c,0.0,0.0
DM_o2_c,0.0,0.0
DM_oaa_c,0.0,0.0
DM_pe_PA_c,0.0,0.0
DM_pep_c,0.0,0.0
DM_peptido_EC_c,0.0,0.0
DM_pg_PA_c,0.0,0.0
DM_phe__L_c,0.0,0.0
DM_pheme_c,0.0,0.0
DM_pi_c,0.0,0.0
DM_ppi_c,0.0,0.0
DM_pro__L_c,0.0,0.0
DM_ps_PA_c,0.0,0.0
DM_ptrc_c,0.0,0.0
DM_pyo_c,0.0,0.0
DM_pyr_c,0.0,0.0
DM_r5p_c,0.0,0.0
DM_rha4glcnacppund_c,0.0,0.0
DM_ser__L_c,0.0,0.0
DM_sheme_c,0.0,0.0
DM_so4_c,0.0,0.0
DM_spmd_c,0.0,0.0
DM_succoa_c,0.0,0.0
DM_thmpp_c,0.0,0.0
DM_thr__L_c,0.0,0.0
DM_tre_c,0.0,0.0
DM_trp__L_c,0.0,0.0
DM_ttdca_c,0.0,0.0
DM_tyr__L_c,0.0,0.0
DM_uacgam_c,0.0,0.0
DM_uamr_c,0.0,0.0
DM_udcpdp_c,0.0,0.0
DM_udcppfmm_c,0.0,0.0
DM_udpg_c,0.0,0.0
DM_ump_c,0.0,0.0
DM_urea_c,0.0,0.0
DM_utp_c,0.0,0.0
DM_val__L_c,0.0,0.0
DPCOAK,5.4e-05,5.4e-05
DPR,5.4e-05,5.4e-05
DTMPK,0.023685,0.023685
DUTPDP,0.0,0.0
DXPS,0.0,0.0
E4PD,0.0,0.0
ECOAH9,0.0,0.0
ECOAHt2,0.0,0.0
EDA,8.432634,8.432634
ENO,6.865528,6.865528
ENPHE1,0.006712,0.006712
ENTCS,0.0,0.0
ETHAAL,0.0,0.0
ETHSabc,0.0,0.0
ETOHt1,0.0,-0.0
EX_2dhglcn_e,0.0,0.0
EX_4abut_e,0.0,0.0
EX_4hbz_e,0.0,0.0
EX_5mta_e,0.0,0.0
EX_PA_LPS_A_e,0.0,0.0
EX_abtn_e,0.0,0.0
EX_ac_e,0.0,0.0
EX_acald_e,0.0,0.0
EX_ade_e,0.0,0.0
EX_agm_e,0.0,0.0
EX_akg_e,0.0,0.0
EX_ala__B_e,0.0,0.0
EX_ala__D_e,0.0,0.0
EX_ala__L_e,0.0,0.0
EX_algna_e,0.0,0.0
EX_alltn_e,0.0,0.0
EX_arg__L_e,0.0,0.0
EX_ascb_e,0.0,0.0
EX_asn__L_e,0.0,0.0
EX_asp__L_e,0.0,0.0
EX_btd__RR_e,0.0,0.0
EX_buts_e,0.0,0.0
EX_cd2_e,0.0,0.0
EX_cellb_e,0.0,0.0
EX_chol_e,0.0,0.0
EX_cit_e,0.0,0.0
EX_co2_e,21.10194,21.10194
EX_cobalt2_e,0.0,0.0
EX_crn_e,0.0,0.0
EX_csn_e,0.0,0.0
EX_cu2_e,0.0,0.0
EX_cys__L_e,0.0,0.0
EX_cyst_e,0.0,0.0
EX_dad__5_e,0.0,0.0
EX_eths_e,0.0,0.0
EX_etoh_e,0.0,0.0
EX_fe2_e,-1e-06,-1e-06
EX_fe3_e,0.0,0.0
EX_feenter_e,0.0,0.0
EX_ferrich_e,0.0,0.0
EX_fmet_e,0.0,0.0
EX_fru_e,0.0,0.0
EX_fum_e,0.0,0.0
EX_g15lac_e,0.0,0.0
EX_gbbtn_e,0.0,0.0
EX_gcald_e,0.047947,0.047947
EX_glc_e,-10.0,-10.0
EX_glcn__D_e,0.0,0.0
EX_gln__L_e,0.0,0.0
EX_glu__D_e,0.0,0.0
EX_glu__L_e,0.0,0.0
EX_glutar_e,0.0,0.0
EX_gly_e,0.0,0.0
EX_glyb_e,0.0,0.0
EX_glyc3p_e,0.0,0.0
EX_glyc_e,0.0,0.0
EX_gua_e,0.0,0.0
EX_h2o_e,41.339973,41.339973
EX_h_e,8.784177,8.784177
EX_hdca_e,0.0,0.0
EX_hexs_e,0.0,0.0
EX_his__L_e,0.0,0.0
EX_hxan_e,0.0,0.0
EX_ile__L_e,0.0,0.0
EX_k_e,0.0,0.0
EX_lac__L_e,0.0,0.0
EX_leu__L_e,0.0,0.0
EX_lys__L_e,0.0,0.0
EX_mal__D_e,0.0,0.0
EX_mal__L_e,0.0,0.0
EX_maln_e,0.0,0.0
EX_man_e,0.0,0.0
EX_met__D_e,0.0,0.0
EX_met__L_e,0.0,0.0
EX_mg2_e,0.0,0.0
EX_mn2_e,0.0,-0.0
EX_mnl_e,0.0,0.0
EX_mobd_e,0.0,0.0
EX_mso3_e,0.0,0.0
EX_muc_e,0.0,0.0
EX_myrsACP_e,0.0,0.0
EX_myrt_e,0.0,0.0
EX_n2_e,0.0,0.0
EX_na1_e,0.0,0.0
EX_nh4_e,-10.229366,-10.229366
EX_ni2_e,0.0,0.0
EX_no2_e,0.0,0.0
EX_no3_e,0.0,-0.0
EX_o2_e,-19.554859,-19.558887
EX_ocdca_e,0.0,0.0
EX_ohexa_e,0.0,0.0
EX_orn__L_e,0.0,0.0
EX_orot_e,0.0,0.0
EX_palmACP_e,0.0,0.0
EX_pepd_e,0.0,0.0
EX_phe__L_e,0.0,0.0
EX_pi_e,-0.875712,-0.875712
EX_ppn_e,0.0,0.0
EX_pqs_e,0.0,0.0
EX_pro__L_e,0.0,0.0
EX_prolb_e,0.0,0.0
EX_ptrc_e,0.0,0.0
EX_pyr_e,0.0,0.0
EX_rib__D_e,0.0,0.0
EX_ser__D_e,0.0,0.0
EX_ser__L_e,0.0,0.0
EX_so4_e,-0.223486,-0.223486
EX_spmd_e,0.0,0.0
EX_succ_e,0.0,0.0
EX_taur_e,0.0,0.0
EX_thm_e,0.0,0.0
EX_thr__L_e,0.0,0.0
EX_tre_e,0.0,0.0
EX_trp__L_e,0.0,0.0
EX_tyr__L_e,0.0,0.0
EX_ura_e,0.0,0.0
EX_urea_e,0.0,0.0
EX_val__L_e,0.0,0.0
EX_xan_e,0.0,0.0
EX_xyl__D_e,0.0,0.0
EX_zn2_e,0.0,0.0
F1PK,0.0,-0.0
FACOAL140_LPAREN_n_RPAREN_t,0.0,0.0
FACOAL160t,0.0,0.0
FAO4,0.0,0.0
FBA,0.0,-0.0
FBP,0.0,0.0
FCLPA,0.0,0.0
FCLT,1e-06,1e-06
FDH,0.0548,0.0
FDH2,0.0548,0.0
FE2abc,1e-06,1e-06
FEDCabc,0.0,0.0
FEETERabc,0.0,0.0
FERRICHabc,0.0,0.0
FGLU,0.0,0.0
FKYNH,0.0,0.0
FMETDF,0.0,-0.0
FMETabc,0.0,-0.0
FMNAT,4.7e-05,4.7e-05
FNOR,0.0,0.0
FORAMD,0.0,0.0
FORMD,0.0,0.0
FRUK,0.0,0.0
FRUpts,0.0,0.0
FTHFD,0.0,0.0
FUCNAcPPUNDs,0.0,0.0
FUM,1000.0,6.280479
FUMACA,0.0,0.0
FUMt4,0.0,0.0
FUMt6,0.0,-0.0
G1Dy2,10.0,10.0
G1PACT,0.069042,0.069042
G1PTMT,0.016109,0.016109
G1SATi,8e-06,8e-06
G3PD2,-0.130729,-0.130729
G3PD5,0.0,0.0
G5SADs,0.201376,0.201376
G5SD,0.201376,0.0
G6PDHy,0.0,0.0
G6PI,0.0,-0.0
G6PI2,0.0,0.0
GALU,0.043148,-999.956852
GALUi,1000.0,0.0
GAPD,8.308107,8.308107
GAPDy1,0.0,0.0
GARFTi,0.458346,0.458346
GART,0.0,0.0
GBBTNabc,0.0,0.0
GCALDt,-0.047947,-0.047947
GDPDP3PH,0.0,0.0
GDPMD,0.0,0.0
GDPMR,0.0,-0.0
GF6PTA,0.069042,0.069042
GHMT,1.115568,1.115568
GK1,0.267015,0.267015
GLCLCT,10.0,10.0
GLCNACPPUNDs,0.0,0.0
GLCNt2ir,0.0,0.0
GLCP,0.0,0.0
GLCS1,0.147676,0.147676
GLCabc,0.0,0.0
GLGC,0.147676,0.147676
GLNS_i,2.043294,2.036582
GLNabc,0.0,-0.0
GLTCOAD,0.0,0.0
GLU5K,0.201376,0.0
GLUCYSL,0.0,0.0
GLUDy,1000.0,-11.756108
GLUK,0.0,0.0
GLUN,0.0,0.0
GLUPRT,0.458346,0.458346
GLUR,-0.026466,-0.026466
GLUSD,0.0,0.0
GLUSy,0.0,0.0
GLUTARt,0.0,0.0
GLUTCOAs,0.0,0.0
GLUTRR,8e-06,8e-06
GLUTRS,8e-06,8e-06
GLU__Dt2,0.0,0.0
GLUabc,0.0,0.0
GLUt2,1000.0,0.0
GLUt4i,1000.0,0.0
GLUt6,0.0,-1000.0
GLXCBL,0.0,0.0
GLYBTM,0.0,0.0
GLYBabc,0.0,0.0
GLYC3Pt6,0.0,0.0
GLYCK,0.0,0.0
GLYCL,0.099119,0.099119
GLYCt5,0.0,0.0
GLYD,0.0,0.0
GLYK,0.0,0.0
GLYO1,0.0,0.0
GLYOS,0.0,0.0
GLYTRS,0.0,0.0
GLYt7,0.0,-0.0
GMHEPAT,0.016109,0.016109
GMHEPK,0.016109,0.016109
GMHEPPA,0.016109,0.016109
GMPS2,0.267015,0.260303
GNK,0.0,0.0
GPDDA1,0.0,0.0
GPDDA2,0.0,0.0
GRTT,0.0,0.0
GSADH,0.0,0.0
GTHRD,0.0,0.0
GTHS,0.0,0.0
GTPCI,0.047947,0.047947
GTPCII,4.7e-05,4.7e-05
GTPDPK,0.0,0.0
GUADB,0.0,0.0
GUADr,0.0,-0.006712
GUAPRT,0.006712,-0.0
H2Ot5,-41.339973,-41.339973
HACD8,0.0,0.0
HBUHL1,0.262732,0.262732
HBUR1,0.262732,0.262732
HBZOPT,0.0,0.0
HCO3E,4.626026,1.842145
HDDHL5,0.230515,0.230515
HDDR5,0.246624,0.246624
HDEHL4,0.246624,0.246624
HDER4,1000.0,0.0
HDER4r,0.262732,-999.737268
HDMAT7,-0.186533,-0.186533
HEMAT2,0.262732,0.262732
HEMEOS,0.0,0.0
HEX1,0.0,0.0
HEXSabc,0.0,0.0
HGBAMCOC,0.0,0.0
HGBAMS,0.0,0.0
HGENDO,0.0,0.0
HHDHL7,0.214406,0.214406
HHDR7,0.214406,0.214406
HHQs,0.0,0.0
HHYHL2,0.262732,0.262732
HHYR2,0.262732,0.262732
HIBD,0.0,0.0
HISD1r,0.0,0.0
HISTD,0.086304,0.086304
HISTP,0.086304,0.086304
HISTRS,0.0,0.0
HISabc,0.0,0.0
HKatp,0.0,0.0
HMBS,1e-06,1e-06
HMGL,0.0,0.0
HMPCCDO,0.0,0.0
HMPK1,0.0,0.0
HOCHL3,0.262732,0.262732
HOCR3,0.262732,0.262732
HODHL8,0.115779,0.115779
HODR8,0.115779,0.115779
HPDOAi,0.0,0.0
HPPDO1,0.0,0.0
HPPK,0.047947,0.047947
HSAT,0.181185,0.0
HSDy,-0.635775,-0.635775
HSK,0.412289,0.231104
HSLAC,0.0,0.0
HSST,0.404671,0.223486
HSTPT,0.086304,0.086304
HTDHL6,0.214406,0.214406
HTDR6,0.214406,0.214406
HXPRT,0.0,0.0
ICDHy,6.380316,3.596435
ICHORSi,0.0,0.0
ICHORT,0.0,0.0
ICL,2.783881,0.0
IG3PS,0.086304,0.086304
IGPDH,0.086304,0.086304
IGPS,0.051782,0.051782
ILEDHr,-0.264667,-0.264667
ILETA,0.0,0.0
ILETRS,0.0,0.0
ILEabc,0.0,0.0
ILEt2,0.0,0.0
ILEt2na,0.0,0.0
IMPC,-0.54465,-0.54465
IMPD,0.267015,0.260303
IPMD__2,0.410425,0.410425
IPPMIa,-0.410425,-0.410425
IPPMIb,-0.410425,-0.410425
IPPS,0.410425,0.410425
IZPN,0.0,0.0
KARA2i,0.264667,0.264667
KAS15,0.262732,0.262732
KBL1,0.0,0.0
KDOPP,0.016109,0.016109
KDOPS,0.016109,0.016109
KYNASE2,0.0,0.0
Kabc,0.0,0.0
Kt6,0.0,-0.0
LCAD,0.0,0.0
LDH_D,0.0,0.0
LEUTA,1000.0,-1000.0
LEUTAi,1000.0,0.0
LEUTRS,0.0,0.0
LEUabc,0.0,0.0
LEUt2,0.0,0.0
LEUt2na,0.0,0.0
LGTHL,0.0,0.0
LLEUD,1000.0,0.0
LLEUDr,1000.0,-1000.0
LYSDC,0.0,0.0
LYSTRS,0.0,0.0
LYSabc,0.0,0.0
LYSt6,0.0,-0.0
L__LACD2,0.0,-0.0
L__LACt4,0.0,-0.0
M1PD,0.0,0.0
MACPD,0.0,0.0
MALNDC,0.0,-0.0
MALNtir,0.0,-0.0
MALS,2.783881,0.0
MAL_Dt2,0.0,0.0
MALt2,0.0,-0.0
MAN1PT2_r,0.0,0.0
MAN6PI,0.0,-0.0
MANabc,0.0,0.0
MAT6,0.214406,0.214406
MCCc,0.0,0.0
MCMAT2,0.262732,0.262732
MCMAT3,0.262732,0.262732
MCMAT4,0.262732,0.262732
MCMAT5,0.246624,0.246624
MCMAT6,0.214406,0.214406
MCMAT7,0.214406,0.214406
MCMAT8,0.115779,0.115779
MCOATA,1.842145,1.842145
MDH,1000.0,6.280479
MDH2,0.0,0.0
MDRPD,0.006712,0.006712
ME1x,0.0,0.0
ME1x_D,0.0,0.0
ME2,0.0,0.0
MECDPS,0.0,0.0
MEPCT,0.0,0.0
METAT,0.006712,0.006712
METDabc,0.0,0.0
METS,0.140004,0.140004
METSR__S1,0.0,0.0
METTRS,0.0,0.0
METabc,0.0,0.0
MFNAcPPUNDs,0.0,0.0
MG2abci,0.0,0.0
MGCOAH,0.0,0.0
MGt5,1000.0,0.0
MGt5i,1000.0,0.0
MLACI,0.0,0.0
MME,0.0,-0.0
MMFNAcPPUNDs,0.0,0.0
MMM,0.0,0.0
MMSAD1,0.0,0.0
MMSAD3,0.0,0.0
MNLDH,0.0,0.0
MNLabc,0.0,0.0
MNabc,0.0,0.0
MOBDabc,0.0,0.0
MOHMT,5.4e-05,5.4e-05
MSO3abc,0.0,0.0
MTAP,0.006712,0.006712
MTHFC,1.002997,1.002996
MTHFD,1.002997,1.002996
MTHFR2,0.187951,0.187951
MTHPTGHM,0.0,0.0
MTRI,0.006712,0.006712
MUCtr,0.0,0.0
N2t,0.0,0.0
N3OXDD__HSLs,0.0,0.0
NACODA,0.0,0.0
NADH11,33.476207,33.421406
NADH12,0.0,0.0
NADK,0.000507,0.000507
NADPHQO,0.0,0.0
NADS1,0.002616,0.002616
NADS2i,0.0,0.0
NAPRT,0.0,0.0
NAt7,1000.0,-0.0
NB__HSLs,0.0,0.0
NDPK1,1000.0,-997.075
NDPK2,0.411474,0.387789
NDPK3,0.123366,0.099009
NDPK4,0.039794,0.039794
NDPK5,0.024357,0.0
NDPK6,0.0,-0.023685
NDPK7,0.024357,0.0
NDPK8,0.023685,0.0
NH4OHD,0.0,0.0
NH4t,10.229366,10.229366
NIR,0.0,0.0
NIabc,0.0,0.0
NIt5,0.0,0.0
NMNAT,0.0,0.0
NNAT,0.002616,0.002616
NNDMBRT,0.0,0.0
NNDPR,0.002616,0.002616
NO2t3,0.0,0.0
NO3R1,0.0,0.0
NO3abc,0.0,0.0
NO3t2,0.0,0.0
NOR,0.0,0.0
NOSR,0.0,0.0
NPHS,0.0,0.0
NTD1,0.0,0.0
NTD10,0.0,0.0
NTD11,0.0,0.0
NTD2,0.0,0.0
NTD3,0.0,0.0
NTD4,0.0,0.0
NTD5,0.0,0.0
NTD6,0.0,0.0
NTD7,0.0,0.0
NTD8,0.0,0.0
NTD9,0.0,0.0
NTPTP2,0.0,0.0
O2t,19.558887,19.55486
OCBT,0.309738,0.309738
OCDMAT8,0.006432,0.006432
OCMAT3,0.262732,0.262732
OCOAT1r,0.0,-0.0
OCTDPS,0.0,0.0
ODH2i,0.0,0.0
ODHi,0.0,0.0
OHEXAt2,0.0,0.0
OHPBAT,0.0,0.0
OHPHM,0.0,0.0
OMBZLM,0.0,0.0
OMMBLHX,0.0,0.0
OMPDC,0.302161,0.302161
OMPHHX,0.0,0.0
OPHBDC,0.0,0.0
OPHHX,0.0,0.0
ORNDC,0.0,0.0
ORNTA,0.201376,0.0
ORNTAC,0.511115,0.309738
ORNabc,0.0,0.0
OROTt2,0.0,0.0
ORPT,-0.302161,-0.302161
OXDE,0.0,0.0
P3Bs,0.0,0.0
P5CR,0.201376,0.201376
PANTS,5.4e-05,5.4e-05
PAPPT3,0.026466,0.026466
PAPSR,1000.0,0.0
PASR,0.223486,-999.776514
PA_Biomass6_DM,1.047929,1.047929
PA_CORE1s,0.008054,0.008054
PA_CORE2s,0.008054,0.008054
PA_CORE3s,0.008054,0.008054
PA_CORE4s,0.008054,0.008054
PA_CORE5s,0.008054,0.008054
PA_CORE6s,0.008054,0.008054
PA_CORE7s,0.008054,0.008054
PA_COREs,0.008054,0.008054
PA_LIPDA,0.008054,0.0
PA_LIPDA_2,0.008054,0.0
PA_LPADSS,0.008054,0.008054
PA_LPS_Aabc,0.0,0.0
PA_LPS_As,0.0,-0.0
PA_LPS_Bs,0.0,0.0
PA_MOAT,0.008054,0.008054
PA_MOAT2,0.008054,0.008054
PA_TDSK,0.008054,0.008054
PA_U23GAAT,0.016109,0.016109
PA_UACAT,0.016109,0.016109
PA_UHGADA,0.016109,0.016109
PA_USHD,0.008054,0.008054
PC,2.783881,0.0
PC11M,0.0,0.0
PC17M,0.0,0.0
PC20M,0.0,0.0
PC6AR,0.0,0.0
PC6YM,0.0,0.0
PC8XM,0.0,0.0
PCAB,0.0,0.0
PCAC,0.0,0.0
PCAD,0.0,0.0
PCAHG,0.0,0.0
PCAIJ,0.0,0.0
PCAs,0.0,0.0
PDH,11.73248,8.948599
PDHe3c,0.0,0.0
PDX5PO,0.0,-0.0
PDXPP,0.0,0.0
PEPDabc,0.0,0.0
PERD,0.0,0.0
PFK_2,0.0,0.0
PGAMT,-0.069042,-0.069042
PGC2Di,10.0,10.0
PGCD,1.442578,1.442578
PGDH,1.567366,1.567366
