,maximum,minimum
FUMTR,-10.0,-10.0
GALE,10.0,10.0
GALK,10.0,10.0
GALM,0.0,0.0
GALT,10.0,10.0
GALU,0.431278,0.431278
GAPA,98.646762,98.485033
GCV,0.107819,0.107819
GDHA,-0.107819,-0.754736
GL3PTR,10.0,10.0
GLACTR,10.0,10.0
GLCTR,10.0,10.0
GLGA,0.215639,0.215639
GLGC,0.215639,0.215639
GLGP,-0.0,0.0
GLK,10.0,10.0
GLMM,0.862556,0.862556
GLMS,0.0,0.0
GLMU,0.862556,0.862556
GLNA,0.646917,0.0
GLNTR,0.646917,0.0
GLOA,0.0,0.0
GLOB,0.0,0.0
GLPA,0.0,0.0
GLPK,10.215639,10.215639
GLTR,10.0,10.0
GLUTR1,999.353083,-992.148105
GLUTR2,1000.0,-991.501188
GLYA,0.323458,0.323458
GLYTR,-0.0,0.0
GMHA,0.646917,0.646917
GMK1,0.862556,0.862556
GMK2,0.0,-0.0
GND,0.0,0.0
GNTP,0.0,0.0
GOR,0.0,0.0
GPMA,98.646762,98.485033
GPSA,19.353083,19.353083
GPT1,-0.0,0.0
GPT2,-0.0,0.0
GPT3,0.862556,0.0
GTTR,-0.0,0.0
GUAA,0.0,0.0
GUAB,0.0,0.0
H2STR,0.0,0.0
HEMH,0.0,0.0
HEMM,0.0,0.0
HEMNTR,0.0,0.0
HEMX,0.0,0.0
HISA,0.0,0.0
HISB1,0.0,0.0
HISB2,0.0,0.0
HISC,0.0,0.0
HISD,0.0,0.0
HISFH,0.0,0.0
HISG,0.0,0.0
HISI1,0.0,0.0
HISI2,0.0,0.0
HISTR,0.215639,0.215639
HPT1,-0.0,0.0
HPT2,0.862556,0.0
HTRB,0.215639,0.0
ILVA,0.0,0.0
ILVC1,0.0,0.0
ILVC2,0.0,0.0
ILVD1,0.0,0.0
ILVD2,0.0,0.0
ILVE1,0.0,0.0
ILVE2,0.0,-0.0
ILVE3,0.0,0.0
ILVE4,0.0,0.0
ILVIH1,0.0,0.0
ILVIH2,0.0,0.0
IPPPISO,0.862556,0.862556
IPPPSYN,7.547364,7.547364
ISPA1,0.862556,0.862556
ISPA2,0.862556,0.862556
ISPB,0.646917,0.646917
KDGK,0.0,0.0
KDOLIPH,0.215639,0.215639
KDOPH,0.862556,0.862556
KDSA,0.862556,0.862556
KDSB,0.862556,0.862556
KDTA1,0.215639,0.215639
LACTR,-10.0,-10.0
LCTD,3.283345,3.121615
LDHA,990.0,-1000.0
LEUA,0.0,0.0
LEUB,0.0,0.0
LEUCD,0.0,0.0
LPSSYN,0.215639,0.215639
LPXA,0.431278,0.431278
LPXB,0.215639,0.215639
LPXC,0.431278,0.431278
LPXD,0.431278,0.431278
LPXK,0.215639,0.215639
LYSA,0.0,0.0
LYSTR,0.215639,0.215639
LYX,10.0,0.0
MALQ,0.0,0.0
MALTR,-10.0,-10.0
MDH,-30.0,-30.0
MENA,0.431278,0.431278
MENB,0.431278,0.431278
MENC,0.431278,0.431278
MEND1,0.431278,0.431278
MEND2,0.431278,0.431278
MENE,0.431278,0.431278
MENF,0.431278,0.431278
MENG,0.215639,0.215639
MET2,0.0,0.0
METB1,0.0,0.0
METB2,0.0,0.0
METC,0.0,0.0
METE,0.215639,0.0
METF,0.431278,0.431278
METH,0.215639,0.0
METTR,0.215639,0.215639
METX,0.215639,0.215639
MGSA,0.0,0.0
MRAY,0.215639,0.215639
MSBB,0.215639,0.0
MURA,0.215639,0.215639
MURB,0.215639,0.215639
MURC,0.215639,0.215639
MURD,0.215639,0.215639
MURE,0.215639,0.215639
MURF,0.215639,0.215639
MURG,0.215639,0.215639
MURI,0.215639,0.215639
NADD1,0.431278,0.431278
NADFG,0.215639,0.215639
NADTR,0.431278,0.431278
NAGA,0.862556,0.862556
NAGB,-0.0,0.0
NAHTR,991.501188,-1000.0
NAMPE,0.862556,0.862556
NANA,0.862556,0.862556
NAPAB,10.0,10.0
NDH,30.185808,0.0
NDK1,1.509473,1.293834
NDK2,1.940751,1.940751
NDK3,2.372029,2.15639
NDK4,0.215639,-0.0
NDK5,0.0,-0.0
NDK6,0.215639,-0.0
NDK7,0.215639,-0.0
NDK8,0.215639,0.215639
NH3TR,-10.0,-10.0
NO3TR,10.0,10.0
NRD1,0.215639,0.0
NRD2,0.0,0.0
NRD3,0.215639,0.0
NRD4,0.215639,0.0
NRDAB1,0.215639,0.0
NRDAB2,0.0,0.0
NRDAB3,0.215639,0.0
NRDAB4,0.215639,0.0
NRFAB,10.0,10.0
NUCTR1,0.862556,0.862556
NUCTR2,1.509473,0.862556
NUCTR3,0.0,-0.0
NUCTR4,-0.862556,-1.509473
NUPCTR1,1.293834,1.293834
NUPCTR2,0.646917,0.0
NUPCTR3,0.0,0.0
NUPCTR4,0.215639,0.215639
NUPCTR5,0.0,0.0
NUPCTR6,0.0,0.0
NUPCTR7,0.0,0.0
O2TR,10.0,10.0
OPEPTR,0.0,0.0
PABB,0.215639,0.215639
PABC,0.215639,0.215639
PAPHTSE,0.0,0.0
PATRAN,0.431278,0.431278
PCDCL,0.431278,0.431278
PCKA,0.0,0.0
PCLIG,0.431278,0.431278
PEPTR,0.0,0.0
PFKA,29.164313,29.164313
PFLAB,45.99175,45.830021
PGI,19.353083,19.353083
PGK,98.646762,98.485033
PGL,0.0,0.0
PGM,9.353083,9.353083
PGPA,0.215639,0.0
PGPB,0.215639,0.0
PGSA2,0.215639,0.215639
PHEA1,0.0,0.0
PHEA2,0.0,0.0
PHETR,0.215639,0.215639
PITR,9.272476,9.272476
PLS,0.646917,0.646917
PMDPHT,0.215639,0.215639
PNTA1,0.0,0.0
PNTA2,31.528661,30.881744
PNTTR,0.431278,0.431278
PNUE,10.0,0.0
POTTR,0.0,0.0
PPA,16.604202,16.604202
PPC,36.450241,36.288512
PROA,0.0,0.0
PROB,0.0,0.0
PROC,0.0,0.0
PROTR,0.215639,0.215639
PRSA,2.372029,2.372029
PSD,0.646917,0.646917
PSSA,0.862556,0.862556
PTA,17.041307,16.960442
PTRCTR1,0.215639,0.215639
PTRCTR2,0.0,-0.0
PURA,0.0,0.0
PURB1,0.0,0.0
PURB2,0.0,0.0
PURC,0.0,0.0
PURD,0.0,0.0
PURE,0.0,0.0
PURF,0.0,0.0
PURH1,0.0,0.0
PURH2,0.0,0.0
PURK,0.0,0.0
PURL,0.0,0.0
PURM,0.0,0.0
PURN,0.0,0.0
PURU,0.0,0.0
PYKA,49.824492,49.824492
PYRD,0.0,0.0
PYRE,0.0,0.0
PYRF,0.0,0.0
PYRG,0.431278,0.431278
PYRH,1000.0,-1000.0
RBSK,10.0,10.0
RIBA,0.215639,0.215639
RIBB,0.431278,0.431278
RIBC,0.215639,0.215639
RIBD1,0.215639,0.215639
RIBD2,0.215639,0.215639
RIBE,0.431278,0.431278
RIBF1,0.215639,0.215639
RIBF2,0.215639,0.215639
RIBTR,10.0,10.0
RPE,0.458147,0.458147
RPIA,-1.751981,-1.751981
SDAA1,0.0,0.0
SDAA2,0.0,0.0
SERA,0.0,0.0
SERB,0.0,0.0
SERC,0.0,0.0
SERTR,1.401653,1.401653
SFCA,0.0,0.0
SLATR,0.862556,0.862556
SPEF,0.0,0.0
SPMDTR,0.215639,0.215639
SUCAB,0.0,0.0
SUCCD,-0.215639,-0.215639
SUCCTR,-10.0,-10.0
TALB,5.229073,5.229073
TDK1,0.215639,0.215639
TDK2,0.0,0.0
THIAMTR,0.215639,0.215639
THIB,0.0,0.0
THID,0.0,0.0
THIL,0.0,0.0
THIM,0.0,0.0
THRA1,0.215639,0.215639
THRA2,0.0,0.0
THRB,0.0,0.0
THRC,0.0,0.0
THRTR,0.215639,0.215639
THYA,0.0,0.0
TKTA1,5.87599,5.87599
TKTA2,4.582156,4.582156
TMK1,0.215639,0.215639
TMK2,0.0,-0.0
TPIA,61.800741,61.639011
TRPAB,0.0,0.0
TRPC1,0.0,0.0
TRPC2,0.0,0.0
TRPD,0.0,0.0
TRPDE,0.0,0.0
TRPE,0.0,0.0
TRPG,0.0,0.0
TRPGE,0.0,0.0
TRPTR,0.215639,0.215639
TRXB,0.646917,0.646917
TYRA1,0.0,0.0
TYRA2,0.0,0.0
TYRTR,0.215639,0.215639
UDK,0.646917,0.646917
UDP,0.0,-0.646917
UDPPSYN,0.215639,0.215639
UPP,0.0,0.0
URATR,0.646917,0.0
UREA,0.0,0.0
UREATR,0.0,0.0
USHA1,-0.0,0.0
USHA10,0.0,0.0
USHA11,0.0,0.0
USHA12,0.215639,0.215639
USHA2,-0.0,0.0
USHA3,-0.0,0.0
USHA4,-0.0,0.0
USHA5,0.0,0.0
USHA6,0.0,0.0
USHA7,0.0,0.0
USHA8,0.0,0.0
USHA9,0.0,0.0
UXUA1,0.0,0.0
UXUA2,0.0,0.0
XYLA1,10.0,10.0
XYLA2,0.0,0.0
XYLB,10.0,0.0
XYLTR,10.0,10.0
ZWF,0.0,0.0
