,maximum,minimum
CPPPGOAN,1.96212,1.96212
CS,0.0,0.0
CTPS2,3.113474,3.113474
CYCPO,722.589096,0.0
CYSS,0.0,0.0
CYSTGL,0.0,0.0
CYSTLr,1000.0,0.0
CYSTS,934.465946,0.0
CYTK1,1000.0,16.352559
Cpelong,0.0,0.0
DAAD,890.175479,0.0
DAD__5t,1000.0,3.92424
DAHPS,3.335604,3.335604
DAMOX_ALA,890.175479,0.0
DAPDC,0.0,0.0
DAPE,1000.0,1.667802
DCTPD,0.0,0.0
DDMAT5,14.358286,14.358286
DEMAT4,15.213569,15.213569
DHAD1,0.0,0.0
DHAD3,0.0,0.0
DHDPRy,1.667802,1.667802
DHDPS,1.667802,1.667802
DHFRi,5.022777,5.022777
DHFS,3.335604,3.335604
DHGLCNKi,0.0,-0.0
DHHAs,0.0,0.0
DHNPA,3.335604,3.335604
DHORD2,10.735963,10.735963
DHORTS,989.264037,0.0
DHPPDA2,2.470818,2.470818
DHPS3,3.335604,3.335604
DHQD1,1000.0,3.335604
DHQS,3.335604,3.335604
DKMD2K,9.530297,9.530297
DMOCT,0.855283,0.855283
DNA_synth,74.647061,74.647061
DPCOAK,8.745774,8.745774
DPR,8.745774,8.745774
DTMPK,1000.0,1.687173
DUTPDP,0.0,0.0
DXPS,0.0,0.0
ECOAH9,1000.0,0.0
EDA,0.0,0.0
ENO,801.724216,0.0
ENPHE1,9.530297,9.530297
FBA,927.257599,0.0
FBP,72.742401,72.742401
FCLT,1.96212,1.96212
FDH,109.57189,0.0
FGLU,0.0,0.0
FKYNH,89.293536,89.293536
FMNAT,2.470818,2.470818
FNOR,1000.0,3.92424
FORAMD,0.0,0.0
FTHFD,0.0,0.0
FUCNAcPPUNDs,0.0,-0.0
FUM,1000.0,0.0
FUMACA,0.0,-0.0
G1PACT,4.190887,4.190887
G1PTMT,0.855283,0.855283
G1SATi,15.69696,15.69696
G3PD2,990.724536,0.0
G3PD5,890.175479,0.0
G5SD,0.0,0.0
G6PDHy,1000.0,0.0
G6PI,1000.0,0.0
GALU,1000.0,6.58568
GAPD,801.724216,0.0
GAPDy1,0.0,0.0
GARFTi,47.839199,0.0
GART,47.839199,0.0
GBUTdehyd,0.0,0.0
GDPMD,0.0,0.0
GDPMR,1000.0,0.0
GF6PTA,4.190887,4.190887
GHMT,1000.0,61.60775
GK1,1000.0,9.76227
GLCLCTcyt,1000.0,0.0
GLCNACPPUNDs,0.0,0.0
GLCP,0.0,0.0
GLCS1,11.11868,11.11868
GLGC,11.11868,11.11868
GLNS_i,107.862492,107.862492
GLTCOAD,0.0,0.0
GLU5K,0.0,0.0
GLUDy,1000.0,0.0
GLUK,10.0,0.0
GLUN,0.0,0.0
GLUPRT,47.839199,47.839199
GLUR,998.332198,0.0
GLUSD,0.0,0.0
GLUSy,0.0,0.0
GLUTRR,15.69696,15.69696
GLUTRS,15.69696,15.69696
GLYCL,0.0,0.0
GLYK,0.0,0.0
GLYO1,0.0,0.0
GLYOX,0.0,0.0
GMHEPAT,0.855283,0.855283
GMHEPK,0.855283,0.855283
GMHEPPA,0.855283,0.855283
GMPS2,0.231973,0.231973
GNK,0.0,0.0
GOPdecarb,0.0,0.0
GSADH,0.0,0.0
GTPCI,3.335604,3.335604
GTPCII,2.470818,2.470818
GUADB,1000.0,0.0
GUADr,990.469703,0.0
GUAPRT,9.530297,9.530297
HACD8,1000.0,0.0
HBUHL1,16.068852,16.068852
HBUR1,16.068852,16.068852
HCO3E,1000.0,113.786607
HDDHL5,14.358286,14.358286
HDDR5,15.213569,15.213569
HDEHL4,15.213569,15.213569
HDER4,16.068852,16.068852
HDMAT7,988.252387,0.0
HEMAT2,16.068852,16.068852
HEX1,10.0,0.0
HGENDO,0.0,0.0
HHDHL7,13.503003,13.503003
HHDR7,13.503003,13.503003
HHQs,0.0,0.0
HHYHL2,16.068852,16.068852
HHYR2,16.068852,16.068852
HISD1r,1000.0,0.0
HISTD,0.0,0.0
HISTP,0.0,0.0
HMBS,1.96212,1.96212
HMGL,0.0,0.0
HMPK1,0.0,0.0
HOCHL3,16.068852,16.068852
HOCR3,16.068852,16.068852
HODHL8,7.291622,7.291622
HODR8,7.291622,7.291622
HPPDO1,0.0,0.0
HPPK,3.335604,3.335604
HSAT,1000.0,0.0
HSDy,1000.0,0.0
HSK,0.0,0.0
HSLAC,0.0,0.0
HSST,0.0,0.0
HSTPT,1000.0,0.0
HTDHL6,13.503003,13.503003
HTDR6,13.503003,13.503003
HXPRT,0.0,0.0
ICDHy,1000.0,0.0
ICHORSi,0.0,0.0
ICL,0.0,0.0
IG3PS,0.0,0.0
IGPDH,0.0,0.0
IGPS,0.0,0.0
ILEDHr,1000.0,0.0
ILETA,1000.0,0.0
IMPC,952.160801,0.0
IMPD,0.231973,0.231973
IPMD__2,0.0,0.0
IPPMIa,1000.0,0.0
IPPMIb,1000.0,0.0
IPPS,0.0,0.0
IZPN,0.0,0.0
Isochorismate__pyruvate_lyase,0.0,0.0
KARA2i,0.0,0.0
KAS15,16.068852,16.068852
KDOPP,0.855283,0.855283
KDOPS,0.855283,0.855283
KYNASE2,89.293536,89.293536
LDH_D,1000.0,-0.0
LEUTA,1000.0,0.0
LLEUD,1000.0,0.0
LYSDC,0.0,0.0
MACPD,0.0,0.0
MALS,0.0,0.0
MAN1PT2_r,1000.0,0.0
MAN6PI,1000.0,-0.0
MAT6,13.503003,13.503003
MCCc,0.0,0.0
MCMAT2,16.068852,16.068852
MCMAT3,16.068852,16.068852
MCMAT4,16.068852,16.068852
MCMAT5,15.213569,15.213569
MCMAT6,13.503003,13.503003
MCMAT7,13.503003,13.503003
MCMAT8,7.291622,7.291622
MCOATA,1000.0,113.786607
MDH,1000.0,0.0
MDH2,890.175479,0.0
MDRPD,9.530297,9.530297
ME1x,0.0,0.0
ME2,0.0,0.0
METAT,13.454537,13.454537
METS,0.0,0.0
MFNAcPPUNDs,0.0,-0.0
MGCOAH,1000.0,0.0
MLACI,0.0,0.0
MMFNAcPPUNDs,0.0,-0.0
MMSAD3,0.0,0.0
MOHMT,8.745774,8.745774
MPETZsynt,0.0,0.0
MTAP,9.530297,9.530297
MTHFC,1000.0,47.839199
MTHFD,1000.0,47.839199
MTHFR2,3.335604,3.335604
MTRI,1000.0,9.530297
ModLPS1,0.0,0.0
ModLPS2,0.0,0.0
ModLPS3,0.0,0.0
N3OXDD__HSLs,0.0,0.0
NACODA,0.0,0.0
NADH12,890.175479,0.0
NADK,6.353531,6.353531
NADPHQO,890.175479,0.0
NADS1,12.707063,12.707063
NADS2i,0.0,0.0
NDPK1,1000.0,0.0
NDPK2,1000.0,15.377885
NDPK3,1000.0,14.617537
NDPK4,1000.0,2.542456
NDPK5,1000.0,0.0
NDPK6,1000.0,0.0
NDPK7,1000.0,0.0
NDPK8,1000.0,0.0
NH3__4_ext,1000.0,0.0
NNAT,12.707063,12.707063
NNDPR,12.707063,12.707063
NTD11,0.0,0.0
NTD7,0.0,0.0
OAntigenElong,0.0,0.0
OCBT,1000.0,0.0
OCDMAT8,0.40509,0.40509
OCMAT3,16.068852,16.068852
OCOAT1r,1000.0,0.0
ODH2i,-0.0,0.0
ODHi,0.0,0.0
OMPDC,10.735963,10.735963
ORNDC,26.208317,0.0
ORNTA,0.0,0.0
ORNTAC,1000.0,26.978091
ORPT,989.264037,0.0
OXDE,0.0,0.0
P5CR,0.0,0.0
PANTS,8.745774,8.745774
PAPPT3,1.667802,1.667802
PAPSR,0.0,0.0
PA_CORE1s,0.427642,0.427642
PA_CORE2s,0.427642,0.427642
PA_CORE3s,0.427642,0.427642
PA_CORE4s,0.427642,0.427642
PA_CORE5s,0.427642,0.427642
PA_CORE6s,0.427642,0.427642
PA_CORE7s,0.427642,0.427642
PA_COREs,0.427642,0.427642
PA_LIPDA_2,0.427642,0.427642
PA_LPADSS,0.427642,0.427642
PA_LPS_As,0.0,0.0
PA_LPS_Bs,0.0,0.0
PA_MOAT,0.427642,0.427642
PA_MOAT2,0.427642,0.427642
PA_TDSK,0.427642,0.427642
PA_U23GAAT,0.855283,0.855283
PA_UACAT,0.855283,0.855283
PA_UHGADA,0.855283,0.855283
PA_USHD,0.427642,0.427642
PA_core_lipitA_to_biomass,0.0,0.0
PC,0.0,0.0
PCAB,1000.0,0.0
PCAC,1000.0,0.0
PCAD,1000.0,89.293536
PCAHG,0.0,-0.0
PCAIJ,1000.0,89.293536
PCAs,0.0,0.0
PDH,197.346422,47.653336
PDHe3c,-0.0,0.0
PDX5PO,1000.0,0.0
PDXPP,0.0,-0.0
PGAMT,995.809113,0.0
PGC2Di,0.0,0.0
PGCD,0.0,0.0
PGDH,0.0,0.0
PGDHY,0.0,0.0
PGI,991.440358,0.0
PGK,801.724216,0.0
PGL,0.0,0.0
PGM,801.724216,0.0
PGMT,981.440358,0.0
PGPPH_PA,2.523962,2.523962
PHAC,-0.0,0.0
PHCYTr_PA,1000.0,6.751502
PHE1Cs,0.0,0.0
PHE4MOi3,0.0,0.0
PHETA1,1000.0,0.0
PMANM,1000.0,-0.0
PMDPHT,2.470818,2.470818
PMPK,-0.0,0.0
PNS1,-0.0,0.0
PNS3,-0.0,0.0
PNTK,8.745774,8.745774
POBA,0.0,0.0
POX,-0.0,0.0
PPA,229.685494,229.685494
PPBNGS,7.84848,7.84848
PPC,-0.0,0.0
PPCDC,8.745774,8.745774
PPCK,207.470077,207.470077
PPCOAC,0.0,0.0
PPNCL2,8.745774,8.745774
PPNDH,-0.0,0.0
PPPGO,0.0,0.0
PPPGOan,1.96212,1.96212
PPS,0.0,0.0
PPTGS,1.667802,1.667802
PQSs,0.0,0.0
PRAGSr,47.839199,47.839199
PRAI,1000.0,0.0
PRAIS,47.839199,47.839199
PRAMPC,0.0,0.0
PRASCS,1000.0,47.839199
PRATPP,-0.0,0.0
PRFGS,47.839199,47.839199
PRMICIi,-0.0,0.0
PRPPS,1000.0,80.812522
PSCVT,1000.0,3.335604
PSDC_PA,1.703577,1.703577
PSERT,-0.0,0.0
PSP_L,-0.0,0.0
PTA,149.693086,0.0
PTPATi,8.745774,8.745774
PTRCTA,-0.0,0.0
PUTA,-0.0,0.0
PYAM5PO,890.175479,-0.0
PYDAMK,-0.0,0.0
PYDXK,-0.0,0.0
PYDXNK,-0.0,0.0
PYDXNO,1000.0,0.0
PYDXO,1000.0,0.0
PYK,-0.0,0.0
PYOs,-0.0,0.0
Prot_deg,0.0,0.0
Prot_synth,2.9936,2.9936
Pyochelin2,0.0,0.0
Pyochelin3,0.0,0.0
Pyochelin4,0.0,0.0
Pyochelin5,0.0,0.0
Pyochelin6,0.0,0.0
Pyochelin7,0.0,0.0
QGDH,-0.0,0.0
QULNS,12.707063,-0.0
RBFK,2.470818,2.470818
RBFSa,4.941635,4.941635
RBFSb,2.470818,2.470818
RBK,-0.0,0.0
REV_4AHD2,1000.0,0.0
REV_A5PISO,999.144717,0.0
REV_ACACT10rr,1000.0,-0.0
REV_ACCOACr,886.213393,0.0
REV_ACKr,1000.0,0.0
REV_ACOAD10,1000.0,0.0
REV_ACONT,1000.0,0.0
REV_ACOTA,1000.0,26.978091
REV_ADK1,1000.0,0.0
REV_ADK3,1000.0,0.0
REV_ADMDC,990.469703,0.0
REV_ADSL1r,952.392774,0.0
REV_ADSL2r,952.160801,0.0
REV_AGPR,1000.0,26.978091
REV_AHC,1000.0,0.0
REV_AICART,952.160801,0.0
REV_AIRCr,952.160801,0.0
REV_ALAALA,998.332198,0.0
REV_ALAR,996.664396,0.0
REV_ALATA_L,1000.0,0.0
REV_ALCDNAD,1000.0,0.0
REV_ALCDUBQ8,1000.0,0.0
REV_ALDD2x,1000.0,0.0
REV_ALDDpqq,1000.0,0.0
REV_ALGD,1000.0,-0.0
REV_ARGDE,1000.0,0.0
REV_ARGSL,1000.0,0.0
REV_ASAD,1000.0,1.667802
REV_ASPK,998.332198,0.0
REV_ASPT,1000.0,0.0
REV_ASPTA1,1000.0,0.0
REV_ATPPRT,1000.0,-0.0
REV_BALAAT,1000.0,0.0
REV_CATB,1000.0,89.293536
REV_CATC,910.706464,0.0
REV_CBMK2,1000.0,0.0
REV_CDGPTr_PA,997.476038,0.0
REV_CDPDSPr_PA,996.635266,0.0
REV_CLPNS2_PA,1000.0,0.0
REV_CYSTLr,1000.0,0.0
REV_CYTK1,983.647441,0.0
REV_DAD__5t,996.07576,0.0
REV_DAPE,998.332198,0.0
REV_DHORTS,1000.0,10.735963
REV_DHQD1,996.664396,0.0
REV_DTMPK,998.312827,0.0
REV_ECOAH9,1000.0,-0.0
REV_ENO,1000.0,198.275784
REV_FBA,1000.0,72.742401
REV_FNOR,996.07576,0.0
REV_FUM,1000.0,0.0
REV_G3PD2,1000.0,9.275464
REV_G6PDHy,1000.0,-0.0
REV_G6PI,1000.0,0.0
REV_GALU,993.41432,0.0
REV_GAPD,1000.0,198.275784
REV_GDPMR,1000.0,0.0
REV_GHMT,938.39225,0.0
REV_GK1,990.23773,0.0
REV_GLCLCTcyt,1000.0,0.0
REV_GLUDy,1000.0,0.0
REV_GLUR,1000.0,1.667802
REV_GUADB,1000.0,0.0
REV_GUADr,1000.0,9.530297
REV_HACD8,1000.0,0.0
REV_HCO3E,886.213393,0.0
REV_HDMAT7,1000.0,11.747613
REV_HISD1r,1000.0,0.0
REV_HSAT,1000.0,0.0
REV_HSDy,1000.0,0.0
REV_HSTPT,1000.0,0.0
REV_ICDHy,1000.0,0.0
REV_ILEDHr,1000.0,0.0
REV_ILETA,1000.0,-0.0
REV_IMPC,1000.0,47.839199
REV_IPPMIa,1000.0,0.0
REV_IPPMIb,1000.0,0.0
REV_LDH_D,1000.0,0.0
REV_LEUTA,1000.0,0.0
REV_MAN1PT2_r,1000.0,-0.0
REV_MAN6PI,1000.0,0.0
REV_MCOATA,886.213393,0.0
REV_MDH,1000.0,0.0
REV_MGCOAH,1000.0,-0.0
REV_MTHFC,952.160801,0.0
REV_MTHFD,952.160801,0.0
REV_MTRI,990.469703,0.0
REV_NDPK1,1000.0,0.0
REV_NDPK2,984.622115,0.0
REV_NDPK3,985.382463,0.0
REV_NDPK4,997.457544,0.0
REV_NDPK5,1000.0,0.0
REV_NDPK6,1000.0,0.0
REV_NDPK7,1000.0,0.0
REV_NDPK8,1000.0,0.0
REV_NH3__4_ext,1000.0,0.0
REV_OCBT,1000.0,0.0
REV_OCOAT1r,1000.0,0.0
REV_ORNTAC,973.021909,0.0
REV_ORPT,1000.0,10.735963
REV_PCAB,1000.0,0.0
REV_PCAC,1000.0,0.0
REV_PCAD,910.706464,0.0
REV_PCAIJ,910.706464,0.0
REV_PDX5PO,1000.0,-0.0
REV_PGAMT,1000.0,4.190887
REV_PGI,1000.0,8.559642
REV_PGK,1000.0,198.275784
REV_PGM,1000.0,198.275784
REV_PGMT,1000.0,18.559642
REV_PHCYTr_PA,993.248498,0.0
REV_PHETA1,1000.0,0.0
REV_PMANM,1000.0,0.0
REV_PRAI,1000.0,-0.0
REV_PRASCS,952.160801,0.0
REV_PRPPS,919.187478,0.0
REV_PSCVT,996.664396,0.0
REV_PYDXNO,1000.0,0.0
REV_PYDXO,1000.0,0.0
REV_RPE,1000.0,59.136589
REV_RPI,1000.0,58.281306
REV_S7PI,999.144717,0.0
REV_SDPTA,1000.0,1.667802
REV_SERAT,1000.0,0.0
REV_SERD_L,1000.0,65.534054
REV_SHK3D,996.664396,0.0
REV_SSALx,1000.0,0.0
REV_SSALy,1000.0,0.0
REV_SUCD1,468.440313,0.0
REV_SUCD4,1000.0,0.0
REV_SUCOAS,1000.0,440.598349
REV_SULR,1000.0,0.0
REV_TAL,1000.0,28.328134
REV_TDPDRE,999.144717,0.0
REV_TDPDRR,1000.0,0.855283
REV_THD5,1000.0,0.0
REV_THRA,1000.0,0.660179
REV_TKT1,1000.0,27.472851
REV_TKT2,1000.0,31.663738
REV_TMKr,994.44066,0.0
REV_TMPKr,994.44066,0.0
REV_TPI,1000.0,94.724928
REV_TYRTA,1000.0,-0.0
REV_TYRTA2,1000.0,9.530297
REV_UAG2E,1000.0,-0.0
REV_UDPG4E,999.572358,0.0
REV_UMPK,987.168594,0.0
REV_URIDK3,1000.0,1.687173
REV_VALDHr,1000.0,0.0
REV_VALTA,1000.0,0.0
REV_imo1063__T017,1000.0,0.0
REV_imo1063__T050,1000.0,0.0
REV_imo1063__T094,971.006078,0.0
REV_imo1063__T112,1000.0,0.0
REV_imo1063__T119,1000.0,0.0
REV_imo1063__T125,226.966383,0.0
REV_imo1063__T143,1000.0,288.978391
REV_imo1063__T150,0.0,0.0
REV_imo1063__T173,1000.0,0.0
REV_imo1063__T175,1000.0,0.0
REV_imo1063__T180,1000.0,1000.0
REV_imo1063__T242,1000.0,0.195104
REV_imo1063__T284,1000.0,3.335604
REV_imo1063__T295,1000.0,0.0
REV_imo1063__T315,1000.0,0.0
REV_imo1063__T322,1000.0,-0.0
REV_imo1063__T326,1000.0,11.514041
REV_imo1063__T398,1000.0,0.0
REV_imo1063__T421,1000.0,0.0
REV_imo1063__T429,999.106949,0.0
REV_imo1063__T461,1000.0,0.0
REV_imo1063__T478,1000.0,0.0
REV_imo1063__T488,972.673119,0.0
REV_imo1063__T506,1000.0,0.0
REV_imo1063__T512,0.0,0.0
REV_imo1063__T594,999.517881,0.0
REV_imo1063__T599,887.676679,0.0
REV_imo1063__T623,1000.0,0.0
REV_imo1063__T658,1000.0,0.0
REV_imo1063__T709,1000.0,0.0
REV_imo1063__T727,1000.0,0.0
REV_imo1063__T786,1000.0,702.333996
REV_imo1063__T803,1000.0,0.0
REV_imo1063__T825,1000.0,0.0
REV_imo1063__T827,1000.0,0.0
REV_imo1063__T829,1000.0,0.0
REV_imo1063__T831,1000.0,0.0
REV_imo1063__T833,1000.0,0.0
REV_imo1063__T836,1000.0,-0.0
RHA1GLCNACPPUNDs,-0.0,0.0
RHA3GLCNACPPUNDs,-0.0,0.0
RHA4GLCNACPPUNDs,-0.0,0.0
RHLA,-0.0,0.0
RHLB,-0.0,0.0
RHLC,-0.0,0.0
RIBB,4.941635,4.941635
RNA_synth,11.955355,11.955355
RNDR1,1.687173,0.0
RNDR2,1.735022,0.0
RNDR3,1.735022,0.0
RNDR4,1.687173,0.0
RNTR1,1.687173,0.0
RNTR2,1.735022,0.0
RNTR3,1.735022,0.0
RNTR4,1.687173,0.0
RPE,940.863411,0.0
RPI,941.718694,0.0
S7PI,1000.0,0.855283
SADT2,-0.0,0.0
SDPDS,1.667802,1.667802
SDPTA,998.332198,0.0
SERAT,1000.0,0.0
SERD_L,934.465946,0.0
SGDS,-0.0,0.0
SHK3D,1000.0,3.335604
SHKK,3.335604,3.335604
SHSL1,-0.0,0.0
SHSL2,-0.0,0.0
SHSL5,-0.0,0.0
SPMDDH,0.0,0.0
SPMS,9.530297,9.530297
SSALx,1000.0,0.0
SSALy,1000.0,0.0
SUCARGdehyd,0.0,0.0
SUCD1,1000.0,531.559687
SUCD4,1000.0,0.0
SUCGLUdh,0.0,0.0
SUCOAS,559.401651,0.0
SUCORNtrans,0.0,0.0
SULR,1000.0,-0.0
TAL,971.671866,0.0
TDPDRE,1000.0,0.855283
TDPDRR,999.144717,0.0
TDPGDH,0.855283,0.855283
THD5,1000.0,0.0
THDPS,1.667802,1.667802
THRA,999.339821,0.0
THRD_L,0.0,0.0
THRS,0.0,0.0
THTRIi,0.0,0.0
TKT1,972.527149,0.0
TKT2,968.336262,0.0
TMDS,1.687173,1.687173
TMKr,1000.0,5.55934
TMPKr,1000.0,5.55934
TMPPP,0.0,0.0
TPI,905.275072,0.0
TRDR,6.844389,6.844389
TRPO2,89.293536,89.293536
TYRTA,1000.0,0.0
TYRTA2,990.469703,0.0
UAAGDS,1.667802,1.667802
UACFUCs,-0.0,0.0
UACMAN*s,-0.0,0.0
UACMAN3ND,-0.0,0.0
UACMAN3Ns,-0.0,0.0
UACMANAc2,-0.0,0.0
UAG2E,1000.0,0.0
UAG4E,-0.0,0.0
UAGCVT,1.667802,1.667802
UAGDP,4.190887,4.190887
UAGPT3,1.667802,1.667802
UAMAGS,1.667802,1.667802
UAMAS,1.667802,1.667802
UAPGR,1.667802,1.667802
UDCPDP,1.667802,1.667802
UDPG4E,1000.0,0.427642
UGLYCH,0.0,0.0
UGMDDS,1.667802,1.667802
UMPK,1000.0,12.831406
UPP3S,1.96212,1.96212
UPPDC1,1.96212,1.96212
URCN,-0.0,0.0
UREA2,-0.0,0.0
URIC,0.0,0.0
URIDK3,998.312827,0.0
VALDHr,1000.0,0.0
VALTA,1000.0,0.0
XANDa,9.530297,9.530297
XANDb,0.0,0.0
aacoa_to_biomass,0.0,0.0
amp_to_biomass,0.0,0.0
cdlp_PA_to_biomass,0.0,0.0
coa_to_biomass,0.0,0.0
dna_to_biomass,0.0,0.0
excretion_1hphe,0.0,-0.0
excretion_2dhglcn,0.0,0.0
excretion_4hbz,0.0,0.0
excretion_5mta,0.0,0.0
excretion_PA_LPS_A,0.0,0.0
excretion_PA_LPS_B,0.0,0.0
excretion_ac,0.0,0.0
excretion_agm,0.0,0.0
excretion_akg,0.0,0.0
excretion_ala__D,971.006078,0.0
excretion_ala__L,971.006078,0.0
excretion_algna,0.0,0.0
excretion_alltn,0.0,0.0
excretion_arg__L,226.966383,0.0
excretion_asp__L,1000.0,288.978391
excretion_biomass,1.757135,1.757135
excretion_co2,1000.0,1000.0
excretion_cys__L,991.0159,0.0
excretion_dad__5,3.92424,3.92424
excretion_etoh,149.88819,0.195104
excretion_fe2,998.03788,0.0
excretion_g15lac,-0.0,0.0
excretion_gcald,3.335604,3.335604
excretion_glc__D,-0.0,0.0
excretion_glcn__D,-0.0,0.0
excretion_glu__L,506.017217,0.0
excretion_gly,1000.0,11.514041
excretion_glyc,-0.0,0.0
excretion_his__L,999.753456,0.0
excretion_hsl,0.0,0.0
excretion_ile__L,999.243936,0.0
excretion_lac__D,-0.0,0.0
excretion_leu__L,998.827557,0.0
excretion_llrhh,0.0,0.0
excretion_lrhh,0.0,-0.0
excretion_lys__L,999.106949,0.0
excretion_met__L,999.600055,0.0
excretion_muc,-0.0,0.0
excretion_nh3,149.693086,0.0
excretion_nh4,149.693086,0.0
excretion_o2,0.0,0.0
excretion_orn__L,773.033617,773.033617
excretion_orot,0.0,0.0
excretion_pel,-0.0,0.0
excretion_phe1c,0.0,0.0
excretion_phe__L,999.517881,0.0
excretion_pi,887.676679,0.0
excretion_pqs,0.0,0.0
excretion_pro__L,999.42472,0.0
excretion_psl,-0.0,0.0
excretion_pyo,0.0,0.0
excretion_pyochelin,0.0,0.0
excretion_pyr,0.0,0.0
excretion_ser__L,1000.0,0.0
excretion_so4,1000.0,0.0
excretion_succ,0.0,0.0
excretion_thm,994.44066,0.0
excretion_thr__L,1000.0,0.0
excretion_trp__L,910.558538,0.0
excretion_tyr__L,999.641127,0.0
excretion_urea,852.027081,702.333996
excretion_val__L,990.153,0.0
fad_to_biomass,0.0,0.0
glycogen_to_biomass,0.0,0.0
imo1063__T006,0.0,0.0
imo1063__T007,0.0,0.0
imo1063__T017,1000.0,-0.0
imo1063__T020,0.0,0.0
imo1063__T050,1000.0,0.0
imo1063__T086,0.0,-0.0
imo1063__T088,971.006078,0.0
imo1063__T089,0.0,0.0
imo1063__T094,1000.0,28.993922
imo1063__T106,0.0,0.0
imo1063__T112,1000.0,0.0
imo1063__T118,0.0,0.0
imo1063__T119,1000.0,0.0
imo1063__T125,1000.0,773.033617
imo1063__T135,0.0,0.0
imo1063__T143,711.021609,0.0
imo1063__T150,1000.0,1000.0
imo1063__T173,1000.0,0.0
imo1063__T175,1000.0,0.0
imo1063__T180,0.0,0.0
imo1063__T187,1000.0,0.0
imo1063__T188,1000.0,0.0
imo1063__T189,8.9841,8.9841
imo1063__T195,1000.0,0.0
imo1063__T242,999.804896,0.0
imo1063__T250,109.57189,0.0
imo1063__T251,1.96212,1.96212
imo1063__T263,0.0,0.0
imo1063__T284,996.664396,0.0
imo1063__T294,10.0,10.0
imo1063__T295,1000.0,0.0
imo1063__T298,0.0,0.0
imo1063__T305,0.0,0.0
imo1063__T315,1000.0,0.0
imo1063__T317,972.673119,0.0
imo1063__T322,1000.0,0.0
imo1063__T326,988.485959,0.0
imo1063__T361,0.246544,0.246544
imo1063__T395,0.0,0.0
