,maximum,minimum
ACOAD1_f,1000.0,0.0
ACOAD20,0.246724,0.0
ACOAD8,0.0,0.0
ACODA,7.227339,0.0
ACONT_b_73,43.511607,0.0
ACONT_b_75,143.395772,0.0
ACONT_f_72,43.511607,0.0
ACONT_f_74,143.395772,0.0
ACOTA_b,20.076945,0.108618
ACOTA_f,19.968327,0.0
ACPS1,0.0,0.0
ACS_79,7.227339,0.0
ACS_80,1.813633,0.0
ACS_81,7.227339,0.0
ACt6_b,1000.0,0.0
ACt6_f,1000.0,0.0
ADA,1.788815,0.0
ADCL,0.016814,0.016814
ADCOBASr_b_85,1.152331,0.0
ADCOBASr_b_87,1.98638,0.0
ADCOBASr_f_84,1.152331,0.0
ADCOBASr_f_86,1.98638,0.0
ADCOBHEXS,0.0,0.0
ADCS,0.016814,0.016814
ADD,1.797127,0.0
ADICs_91,0.0,0.0
ADICs_92,0.0,0.0
ADK1_b,29.313442,0.0
ADK1_f,29.313442,0.0
ADK3_b,29.313442,0.0
ADK3_f,29.313442,0.0
ADK4_b,29.313442,0.0
ADK4_f,29.313442,0.0
ADMDC_b,11.450229,0.0
ADMDC_f,11.452583,0.002354
ADNCYC_101,0.0,0.0
ADNCYC_102,0.0,0.0
ADNCYC_103,0.0,0.0
ADNK1,7.227339,0.0
ADPT,3.616023,0.0
ADSK,0.387811,0.078372
ADSL1r_b_108,15.721349,0.0
ADSL1r_b_110,1.068086,0.0
ADSL1r_b_112,0.97102,0.0
ADSL1r_f_107,15.721349,0.0
ADSL1r_f_109,1.068086,0.0
ADSL1r_f_111,0.97102,0.0
ADSL2r_b,15.560618,0.0
ADSL2r_f,15.721349,0.160731
ADSS_i,1.894487,0.09736
AGDC,0.0,0.0
AGMHE,0.005649,0.005649
AGMTNDMN,0.574669,0.0
AGMT_118,0.649048,0.0
AGMT_119,1.356775,0.0
AGPR_b,14.979424,0.108618
AGPR_f,14.870806,0.0
AHAI,0.279129,0.279129
AHC_b,49.94431,0.0
AHC_f,49.94431,0.0
AHMMPS,0.0,0.0
AHSERL,0.0,0.0
AICART_b,24.184479,0.0
AICART_f,24.375476,0.190996
AIRC1,7.227339,0.0
AIRC3_b,6.13219,0.0
AIRC3_f,6.13219,0.0
AIRCr_b_134,9.682262,0.0
AIRCr_b_136,6.13219,0.0
AIRCr_f_133,9.682262,0.0
AIRCr_f_135,6.13219,0.0
AKGD,4.421352,0.0
AKGt2,1.311147,0.0
AKGt6_b,2.03878,0.0
AKGt6_f,2.03878,0.0
AKP1,0.016814,0.016814
ALAALA_b,10.961238,0.0
ALAALA_f,10.970519,0.009281
ALAR_b,7.770007,0.0
ALAR_f,7.770007,0.0
ALARi,0.814427,0.0
ALATA_G2_147,0.366033,0.0
ALATA_G2_148,0.301484,0.0
ALATA_L2_151,0.366033,0.0
ALATA_L2_152,6.527964,0.0
ALATA_L2_153,0.301484,0.0
ALATA_L_b,11.730787,0.369412
ALATA_L_f,11.361375,0.0
ALATRS_b,51.797524,0.0
ALATRS_f,51.797524,0.0
ALA_Dt6_b,7.077675,0.0
ALA_Dt6_f,7.077675,0.0
ALAabc,3.185378,0.0
ALAt7_b_160,1.267178,0.0
ALAt7_b_162,10.248109,0.0
ALAt7_b_164,3.974198,0.0
ALAt7_f_159,1.267178,0.0
ALAt7_f_161,10.248109,0.0
ALAt7_f_163,3.974198,0.0
ALCD19_b,6.831782,0.0
ALCD19_f,6.831782,0.0
ALCDUBQ8_b_168,32.076798,0.0
ALCDUBQ8_b_170,1.280854,0.0
ALCDUBQ8_f_167,32.076798,0.0
ALCDUBQ8_f_169,1.280854,0.0
ALDD1x,0.0,0.0
ALDD2x_172,0.677256,0.0
ALDD2x_173,1.797127,0.0
ALDD2x_174,1.797127,0.0
ALDD2x_175,1.797127,0.0
ALGD_b,0.821304,0.0
ALGD_f,0.821304,0.0
ALGE,0.0,0.0
ALGLi,0.0,0.0
ALGNA,0.0,0.0
ALGNE,0.0,0.0
ALLTAH,0.688766,0.0
ALLTN,0.688766,0.0
ALLTNt6_b_184,2.349879,0.0
ALLTNt6_b_186,0.446705,0.0
ALLTNt6_b_188,3.741939,0.0
ALLTNt6_b_190,0.651812,0.0
ALLTNt6_b_192,0.564289,0.0
ALLTNt6_b_194,0.867809,0.0
ALLTNt6_f_183,2.349879,0.0
ALLTNt6_f_185,0.446705,0.0
ALLTNt6_f_187,3.741939,0.0
ALLTNt6_f_189,0.651812,0.0
ALLTNt6_f_191,0.564289,0.0
ALLTNt6_f_193,0.867809,0.0
AMAA,0.0,0.0
AMAOT_b,7.450634,0.0
AMAOT_f,7.450634,0.0
AMMQT8_2,0.0,0.0
AMPN,3.613669,0.0
ANO2i,0.0,0.0
ANPRT,1.989251,0.018159
ANS1_202,0.018159,0.0
ANS1_203,0.018159,0.0
AOXS_b,5.832969,0.0
AOXS_f,5.832969,0.0
AP4AHr_b,6.545159,0.0
AP4AHr_f,6.545159,0.0
APRAUR,1.7e-05,1.7e-05
ARGAGMt_b,8.767862,0.0
ARGAGMt_f,8.767862,0.0
ARGDC_211,1.756038,0.0
ARGDC_212,1.756038,0.0
ARGDC_213,1.756038,0.0
ARGDE_b,27.161165,0.0
ARGDE_f,27.161165,0.0
ARGN_216,0.649048,0.0
ARGN_217,1.356775,0.0
ARGN_218,0.873334,0.0
ARGORNt3_b,18.465769,0.0
ARGORNt3_f,18.465769,0.0
ARGSL_b,15.680637,0.0
ARGSL_f,15.680637,0.0
ARGSS,1.797127,0.0
ARGTRS,0.0,0.0
ARGabc_225,0.0,0.0
ARGabc_226,0.0,0.0
ARGabc_227,0.0,0.0
ARSNR_b,4.313549,0.0
ARSNR_f,4.313549,0.0
ASAD_b_231,5.012205,0.0
ASAD_b_233,22.007931,0.0
ASAD_f_230,5.012205,0.0
ASAD_f_232,22.007931,0.0
ASCt2_234,0.0,0.0
ASCt2_235,0.0,0.0
ASCt2_236,0.0,0.0
ASCt2_237,0.0,0.0
ASCt2_238,0.0,0.0
ASCt2_239,0.0,0.0
ASCt2_240,0.0,0.0
ASCt2_241,0.0,0.0
ASCt2_242,0.0,0.0
ASCt2_243,0.0,0.0
ASCt2_244,0.0,0.0
ASNN_245,2.409113,0.0
ASNN_246,2.078635,0.0
ASNS1_247,1.384189,0.0
ASNS1_248,2.486119,0.0
ASNS1_249,2.486119,0.0
ASNabc,0.0,0.0
ASP1DC,1.263679,0.0
ASPCT,1.903088,0.105961
ASPK_b,46.048858,0.0
ASPK_f,46.390718,0.341859
ASPO6,0.000917,0.0
ASPO8,0.000917,0.0
ASPT,1.797127,0.0
ASPTA1_b,2.657968,0.860842
ASPTA1_f,1.797127,0.0
ASPTRS,0.0,0.0
ASPabc_261,0.571187,0.0
ASPabc_262,0.304064,0.0
ASPabc_263,4.381462,0.0
ASPt6_b,5.312044,0.0
ASPt6_f,5.312044,0.0
ATPM,3.96,3.96
ATPPRT,1.030525,0.030265
ATPS4r_b_268,6.656238,0.0
ATPS4r_b_270,0.736474,0.0
ATPS4r_b_272,6.656238,0.0
ATPS4r_f_267,7.108027,0.451789
ATPS4r_f_269,0.736474,0.0
ATPS4r_f_271,7.298375,0.642138
BADH_273,0.0,0.0
BADH_274,0.0,0.0
BADH_275,0.0,0.0
BADH_276,0.0,0.0
BADH_277,0.0,0.0
BADH_278,0.0,0.0
BADH_279,0.0,0.0
BADH_280,0.0,0.0
BADH_281,0.0,0.0
BADH_282,0.0,0.0
BADH_283,0.0,0.0
BALAAT_b,1.26366,-0.0
BALAAT_f,1.26366,0.0
BENA,0.0,0.0
BENZ_b,0.454403,0.0
BENZ_f,0.454403,0.0
BLACT_b,2.03783,0.0
BLACT_f,2.03783,0.0
BPNT,0.387811,0.078372
BTDD__RR_b,0.651244,0.0
BTDD__RR_f,0.651244,0.0
BTDt6__RR_b,1000.0,0.0
BTDt6__RR_f,1000.0,0.0
BTMAT1,0.092134,0.092134
BTNC,0.0,0.0
BTNL1,0.0,0.0
BTSr_b,18.51869,0.0
BTSr_f,18.51869,0.0
BUTSabc_299,0.0,0.0
BUTSabc_300,0.0,0.0
BUTSabc_301,0.0,0.0
C4HLA,0.0,0.0
CA2abc,0.0,0.0
CA2t_b,1000.0,0.0
CA2t_f,1000.0,0.0
CATA,0.0,0.0
CATB_b,0.310062,0.0
CATB_f,0.310062,0.0
CATC_b,0.112783,0.0
CATC_f,0.112783,0.0
CAT_303,1.406604,0.0
CAT_304,8.276748,0.0
CAT_305,2.896395,0.0
CBIAT_b,3.950208,0.0
CBIAT_f,3.950208,0.0
CBMK2,3.055249,0.20328
CBMLPTAH,0.574669,0.0
CBPS,0.0,0.0
CD2t,0.0,0.0
CDGPTr_PA_b,7.604442,0.0
CDGPTr_PA_f,7.604442,0.0
CDPDSPr_PA_b,16.807074,0.0
CDPDSPr_PA_f,16.834653,0.02758
CDPMEK,0.0,0.0
CHLabc_322,0.0,0.0
CHLabc_323,0.0,0.0
CHLabc_324,0.0,0.0
CHLabc_325,0.0,0.0
CHLabc_326,0.0,0.0
CHLabc_327,0.0,0.0
CHLabc_328,0.0,0.0
CHLabc_329,0.0,0.0
CHLabc_330,0.0,0.0
CHLt2_331,0.0,0.0
CHLt2_332,0.0,0.0
CHLt2_333,0.0,0.0
CHOLD2_334,0.0,0.0
CHOLD2_335,0.0,0.0
CHOLD2_336,0.0,0.0
CHOLD2_337,0.0,0.0
CHOLD2_338,0.0,0.0
CHORM,2.330795,0.103237
CHORS,2.440731,0.13821
CHRPL,0.627717,0.0
CITt10,2.152395,0.0
CITt6_b,4.069195,0.0
CITt6_f,4.069195,0.0
CLPNS2_PA_b,2.832469,0.0
CLPNS2_PA_f,2.832469,0.0
CLPNS_PA,0.010014,0.0
CO2t_b,1000.0,0.0
CO2t_f,1000.0,0.0
COBALTt,0.133069,0.0
COBALTt5_b,3.849915,0.0
COBALTt5_f,3.849915,0.0
COBALTt5i,3.982984,0.0
CPPPGO,0.0,0.0
CPPPGOAN,0.0,0.0
CRNabc_354,0.0,0.0
CRNabc_355,0.0,0.0
CRNabc_356,0.0,0.0
CRNabc_357,0.0,0.0
CRNabc_358,0.0,0.0
CRNabc_359,0.0,0.0
CRNabc_360,0.0,0.0
CRNabc_361,0.0,0.0
CRNabc_362,0.0,0.0
CSND,0.0,0.0
CSNt2_366,0.0,0.0
CSNt2_367,0.0,0.0
CSNt2_368,0.0,0.0
CSNt2_369,0.0,0.0
CSNt2_370,0.0,0.0
CSNt2_371,0.0,0.0
CS_363,5.151174,0.0
CS_364,5.151174,0.0
CTPS2,0.059218,0.050912
CVXCXPPM,0.0,0.0
CYCPO,14.316043,0.0
CYNTAH,0.0,0.0
CYOO3_2_376,0.961163,0.0
CYOO3_2_377,0.961163,0.0
CYOO3_2_378,1.549255,0.0
CYOO3_2_379,0.961163,0.0
CYOO3_2_380,0.961163,0.0
CYOO3_2_381,0.961163,0.0
CYOO3_2_382,1.549255,0.0
CYOO3_2_383,0.961163,0.0
CYOO3_2_384,0.961163,0.0
CYOO3_2_385,0.961163,0.0
CYOO3_2_386,1.549255,0.0
CYOO3_2_387,0.961163,0.0
CYOO3_2_388,0.961163,0.0
CYOO3_2_389,0.961163,0.0
CYOO3_2_390,1.549255,0.0
CYOO3_2_391,0.961163,0.0
CYRUBQ8,31.380927,13.313875
CYSS_393,0.357592,0.0
CYSS_394,0.357592,0.0
CYSS_395,0.357592,0.0
CYSTGL,0.092813,0.0
CYSTLr_b,10.715171,0.0
CYSTLr_f,10.715171,0.0
CYSTRS,0.0,0.0
CYSTS,7.227339,0.0
CYSTabc,0.0,0.0
CYSabc,0.0,0.0
CYTBO3,0.731808,0.0
CYTK1_b,11.896731,0.0
CYTK1_f,11.939993,0.043262
CYTK2_b,11.939993,0.0
CYTK2_f,11.939993,0.0
Clt2_b,1000.0,0.0
Clt2_f,1000.0,0.0
Clt_b,1000.0,0.0
Clt_f,1000.0,0.0
Cut1,0.0,0.0
DAAD,2.505548,0.0
DADA,0.0,0.0
DADK_b,29.313442,0.0
DADK_f,29.313442,0.0
DAD__5t_b,1000.0,0.0
DAD__5t_f,1000.0,0.0
DAGK,0.0,0.0
DAHPS_414,2.440731,0.0
DAHPS_415,1.590965,0.0
DAMOX_ALA_416,1.569055,0.0
DAMOX_ALA_417,2.118777,0.0
DAMOX_ALA_418,0.244235,0.0
DAMOX_ALA_419,1.253167,0.0
DAMOX_ALA_420,1.763812,0.0
DAMOX_ALA_421,1.47489,0.0
DAMOX_ALA_422,0.453151,0.0
DAMOX_ALA_423,8.565872,0.0
DAMOX_ALA_424,2.18464,0.0
DAMOX_ALA_425,1.301689,0.0
DAMOX_ALA_426,4.541687,0.0
DAMOX_ALA_427,1.21483,0.0
DAMOX_ALA_428,7.064227,0.0
DAMOX_ALA_429,2.896688,0.0
DAMOX_ALA_430,2.324934,0.0
DAMVALs,1.797127,0.0
DAPDC,1.906753,0.109626
DAPE_b,8.475784,0.0
DAPE_f,8.594691,0.118908
DBTSr_b,1.556183,0.0
DBTSr_f,1.556183,0.0
DCTPD,0.008306,0.0
DDMAT5,0.080836,0.080836
DEMAT4,0.086485,0.086485
DGK1_b,4.302809,0.0
DGK1_f,4.302809,0.0
DGTPH_441,0.0,0.0
DGTPH_442,0.0,0.0
DHAD1,0.279129,0.279129
DHAD3,0.092813,0.092813
DHBSr_b,1000.0,0.0
DHBSr_f,1000.0,0.0
DHDPRy,1.916034,0.118908
DHDPS_446,0.550567,0.0
DHDPS_447,1.916034,0.0
DHDPS_448,0.294694,0.0
DHDPS_449,0.427876,0.0
DHFRi,0.02512,0.02512
DHFS,0.016814,0.016814
DHGLCNKi,0.0,0.0
DHHAs_453,0.0,0.0
DHHAs_454,0.0,0.0
DHNPA,0.016814,0.016814
DHORD2,1.903088,0.105961
DHORTS_b,8.046277,0.105961
DHORTS_f,7.940316,0.0
DHPPDA2,1.7e-05,1.7e-05
DHPS3,0.016814,0.016814
DHQD1_b_462,0.42389,0.0
DHQD1_b_464,8.807801,0.0
DHQD1_f_461,0.42389,0.0
DHQD1_f_463,8.807801,0.0
DHQS,2.440731,0.13821
DIAOX,1.797127,0.0
DIHYP_b,1.412395,0.0
DIHYP_f,1.412395,0.0
DKMD2K,0.994437,0.0
DKMD3M,0.0,0.0
DMATT,0.0,0.0
DMOCT,0.005649,0.005649
DMQMT,0.0,0.0
DM_26dap__M_c,0.0,0.0
DM_3pg_c,0.0,0.0
DM_4mhetz_c,0.0,0.0
DM_5mthf_c,0.0,0.0
DM_EC_PREGRO,0.0,0.0
DM_PA_core_lipidA_c,0.0,0.0
DM_aacoa_c,0.0,0.0
DM_accoa_c,0.0,0.0
DM_adp_c,0.0,0.0
DM_akg_c,0.0,0.0
DM_ala__L_c,0.0,0.0
DM_algna_c,0.0,0.0
DM_amp_c,0.0,0.0
DM_arg__L_c,0.0,0.0
DM_asn__L_c,0.0,0.0
DM_asp__L_c,0.0,0.0
DM_atp,0.0,0.0
DM_btn_c,0.0,0.0
DM_cdlp_PA_c,0.0,0.0
DM_cdlp_c,0.0,0.0
DM_cmp_c,0.0,0.0
DM_co2_c,0.0,0.0
DM_coa_c,0.0,0.0
DM_ctp_c,0.0,0.0
DM_cys__L_c,0.0,0.0
DM_damp_c,0.0,0.0
DM_datp_c,0.0,0.0
DM_dcmp_c,0.0,0.0
DM_dctp_c,0.0,0.0
DM_dgmp_c,0.0,0.0
DM_dgtp_c,0.0,0.0
DM_dhap_c,0.0,0.0
DM_dtmp_c,0.0,0.0
DM_dttp_c,0.0,0.0
DM_e4p_c,0.0,0.0
DM_f6p_c,0.0,0.0
DM_fa13_c,0.0,0.0
DM_fa8_c,0.0,0.0
DM_fad_c,0.0,0.0
DM_g3p_c,0.0,0.0
DM_g6p_c,0.0,0.0
DM_gcald_c,0.0,0.0
DM_glc__D_c,0.0,0.0
DM_gln__L_c,0.0,0.0
DM_glu__L_c,0.0,0.0
DM_gly_c,0.0,0.0
DM_glyc_c,0.0,0.0
DM_glycogen_c,0.0,0.0
DM_gmp_c,0.0,0.0
DM_gtp_c,0.0,0.0
DM_h2o_c,0.0,0.0
DM_hc,0.0,0.0
DM_hemeO_c,0.0,0.0
DM_his__L_c,0.0,0.0
DM_ile__L_c,0.0,0.0
DM_k_c,0.0,0.0
DM_lac__L_c,0.0,0.0
DM_leu__L_c,0.0,0.0
DM_llrhh_c,0.0,0.0
DM_lys__L_c,0.0,0.0
DM_malcoa_c,0.0,0.0
DM_met__L_c,0.0,0.0
DM_mqn8_c,0.0,0.0
DM_nad,0.0,0.0
DM_nadh_c,0.0,0.0
DM_nadp_c,0.0,0.0
DM_nadph_c,0.0,0.0
DM_nh4_c,0.0,0.0
DM_o2_c,0.0,0.0
DM_oaa_c,0.0,0.0
DM_pe_PA_c,0.0,0.0
DM_pep_c,0.0,0.0
DM_peptido_EC_c,0.0,0.0
DM_pg_PA_c,0.0,0.0
DM_phe__L_c,0.0,0.0
DM_pheme_c,0.0,0.0
DM_pi_c,0.0,0.0
DM_ppi_c,0.0,0.0
DM_pro__L_c,0.0,0.0
DM_ps_PA_c,0.0,0.0
DM_ptrc_c,0.0,0.0
DM_pyo_c,0.0,0.0
DM_pyr_c,0.0,0.0
DM_r5p_c,0.0,0.0
DM_rha4glcnacppund_c,0.0,0.0
DM_ser__L_c,0.0,0.0
DM_sheme_c,0.0,0.0
DM_so4_c,0.0,0.0
DM_spmd_c,0.0,0.0
DM_succoa_c,0.0,0.0
DM_thmpp_c,0.0,0.0
DM_thr__L_c,0.0,0.0
DM_tre_c,0.0,0.0
DM_trp__L_c,0.0,0.0
DM_ttdca_c,0.0,0.0
DM_tyr__L_c,0.0,0.0
DM_uacgam_c,0.0,0.0
DM_uamr_c,0.0,0.0
DM_udcpdp_c,0.0,0.0
DM_udcppfmm_c,0.0,0.0
DM_udpg_c,0.0,0.0
DM_ump_c,0.0,0.0
DM_urea_c,0.0,0.0
DM_utp_c,0.0,0.0
DM_val__L_c,0.0,0.0
DPCOAK,1.9e-05,1.9e-05
DPR,1.9e-05,1.9e-05
DTMPK_b,2.763327,0.0
DTMPK_f,2.771633,0.008306
DUTPDP,3.613669,0.0
DXPS,0.0,0.0
E4PD_b,6.948715,0.0
E4PD_f,6.948715,0.0
ECOAH9_b,4.405193,0.0
ECOAH9_f,4.405193,0.0
ECOAHt2_b_484,6.678054,0.0
ECOAHt2_b_486,33.048777,0.0
ECOAHt2_f_483,6.678054,0.0
ECOAHt2_f_485,33.048777,0.0
EDA_487,4.841982,0.0
EDA_488,4.996581,0.0
ENO_b,59.187132,0.0
ENO_f,70.059278,10.872146
ENPHE1,0.994437,0.0
ENTCS,0.0,0.0
ETHAAL,0.0,0.0
ETHSabc_494,0.0,0.0
ETHSabc_495,0.0,0.0
ETHSabc_496,0.0,0.0
ETOHt1_b,1000.0,0.0
ETOHt1_f,1000.0,0.0
EX_2dhglcn_e,0.0,0.0
EX_4abut_e,0.0,0.0
EX_4hbz_e,0.400074,0.0
EX_5mta_e,0.30944,0.0
EX_PA_LPS_A_e,-0.0,0.0
EX_abtn_e,0.0,0.0
EX_ac_e,9.225421,0.0
EX_acald_e,0.0,0.0
EX_ade_e,0.0,0.0
EX_agm_e,0.0,0.0
EX_akg_e,2.03878,0.0
EX_ala__B_e,0.0,0.0
EX_ala__D_e,7.077675,0.0
EX_ala__L_e,8.914737,0.0
EX_algna_e,-0.0,0.0
EX_alltn_e,0.688766,0.0
EX_arg__L_e,0.0,0.0
EX_ascb_e,0.0,0.0
EX_asn__L_e,0.0,0.0
EX_asp__L_e,1.797127,0.0
EX_btd__RR_e,0.0,0.0
EX_buts_e,0.0,0.0
EX_ca2_e_b,1000.0,0.0
EX_ca2_e_f,1000.0,0.0
EX_cd2_e,0.0,0.0
EX_cellb_e,0.0,0.0
EX_chol_e,0.0,0.0
EX_cit_e,3.613669,0.0
EX_cl_e_b,1000.0,0.0
EX_cl_e_f,1000.0,0.0
EX_co2_e_b,1000.0,0.0
EX_co2_e_f,1000.0,0.0
EX_cobalt2_e_b,0.0,0.0
EX_cobalt2_e_f,0.0,0.0
EX_crn_e,0.0,0.0
EX_csn_e,0.0,0.0
EX_cu2_e_b,1000.0,0.0
EX_cu2_e_f,1000.0,0.0
EX_cys__L_e,0.0,0.0
EX_cyst_e,0.0,0.0
EX_dad__5_e,1e-06,0.0
EX_eths_e,0.0,0.0
EX_etoh_e,1.797127,0.0
EX_fe2_e_b,1000.0,0.0
EX_fe2_e_f,1000.0,0.0
EX_fe3_e,0.0,0.0
EX_feenter_e,0.0,0.0
EX_ferrich_e,0.0,0.0
EX_fmet_e,0.0,0.0
EX_fru_e,0.0,0.0
EX_fum_e,2.548791,0.0
EX_g15lac_e,0.0,0.0
EX_gbbtn_e,0.0,0.0
EX_gcald_e,0.016814,0.016814
EX_glc_e,0.0,0.0
EX_glcn__D_e,0.0,0.0
EX_gln__L_e,0.0,0.0
EX_glu__D_e,0.0,0.0
EX_glu__L_e,3.613669,0.0
EX_glutar_e,0.0,0.0
EX_gly_e,1.267178,0.0
EX_glyb_e,0.0,0.0
EX_glyc3p_e,0.0,0.0
EX_glyc_e_b,1000.0,12.337758
EX_glyc_e_f,987.662242,0.0
EX_gua_e,0.0,0.0
EX_h2o_e_b,971.935388,0.0
EX_h2o_e_f,1000.0,28.064612
EX_h_e_b,993.905133,0.0
EX_h_e_f,1000.0,6.094867
EX_hdca_e,0.0,0.0
EX_hexs_e,0.0,0.0
EX_his__L_e,0.0,0.0
EX_hxan_e,0.0,0.0
EX_ile__L_e,0.0,0.0
EX_k_e_b,1000.0,0.0
EX_k_e_f,1000.0,0.0
EX_lac__L_e,0.0,0.0
EX_leu__L_e,0.0,0.0
EX_lys__L_e,1.625881,0.0
EX_mal__D_e,0.0,0.0
EX_mal__L_e,0.0,0.0
EX_maln_e,0.0,0.0
EX_man_e,0.0,0.0
EX_met__D_e,0.0,0.0
EX_met__L_e,0.0,0.0
EX_mg2_e_b,1000.0,0.0
EX_mg2_e_f,1000.0,0.0
EX_mn2_e_b,1000.0,0.0
EX_mn2_e_f,1000.0,0.0
EX_mnl_e,0.0,0.0
EX_mobd_e,0.0,0.0
EX_mso3_e,0.0,0.0
EX_muc_e,0.0,0.0
EX_myrsACP_e,0.0,0.0
EX_myrt_e,0.0,0.0
EX_n2_e,0.0,0.0
EX_na1_e_b,1000.0,0.0
EX_na1_e_f,1000.0,0.0
EX_nh4_e_b,1000.0,3.587202
EX_nh4_e_f,996.412798,0.0
EX_ni2_e,0.0,0.0
EX_no2_e,0.0,0.0
EX_no3_e,0.0,0.0
EX_o2_e_b,1000.0,7.48755
EX_o2_e_f,992.51245,0.0
EX_ocdca_e,0.0,0.0
EX_ohexa_e,0.0,0.0
EX_orn__L_e,0.0,0.0
EX_orot_e,1.797127,0.0
EX_palmACP_e,0.0,0.0
EX_pepd_e,0.0,0.0
EX_phe__L_e,1.667847,0.0
EX_pi_e_b,1000.0,0.307092
EX_pi_e_f,999.692908,0.0
EX_ppn_e,0.0,0.0
EX_pqs_e,-0.0,0.0
EX_pro__L_e,0.0,0.0
EX_prolb_e,0.0,0.0
EX_ptrc_e,0.0,0.0
EX_pyr_e,19.352044,0.0
EX_rib__D_e,0.0,0.0
EX_ser__D_e,0.0,0.0
EX_ser__L_e,0.0,0.0
EX_so4_e_b,1000.0,0.078372
EX_so4_e_f,999.921628,0.0
EX_spmd_e,0.0,0.0
EX_succ_e,2.548791,0.0
EX_taur_e,0.0,0.0
EX_thm_e,0.0,0.0
EX_thr__L_e,0.0,0.0
EX_tre_e,0.0,0.0
EX_trp__L_e,0.0,0.0
EX_tyr__L_e,0.0,0.0
EX_ura_e,0.0,0.0
EX_urea_e,0.679402,0.0
EX_val__L_e,0.0,0.0
EX_xan_e,0.0,0.0
EX_xyl__D_e,0.0,0.0
EX_zn2_e_b,1000.0,0.0
EX_zn2_e_f,1000.0,0.0
F1PK,0.0,0.0
FACOAL140__40__n__41__t_b_499,24.468561,0.0
FACOAL140__40__n__41__t_b_501,12.079025,0.0
FACOAL140__40__n__41__t_b_503,2.103737,0.0
FACOAL140__40__n__41__t_b_505,2.103737,0.0
FACOAL140__40__n__41__t_f_498,24.468561,0.0
FACOAL140__40__n__41__t_f_500,12.079025,0.0
FACOAL140__40__n__41__t_f_502,2.103737,0.0
FACOAL140__40__n__41__t_f_504,2.103737,0.0
FACOAL160t_b_507,24.468561,0.0
FACOAL160t_b_509,12.079025,0.0
FACOAL160t_b_511,2.103737,0.0
FACOAL160t_b_513,2.103737,0.0
FACOAL160t_f_506,24.468561,0.0
FACOAL160t_f_508,12.079025,0.0
FACOAL160t_f_510,2.103737,0.0
FACOAL160t_f_512,2.103737,0.0
FAO4,1.797127,0.0
FBA_b,50.48377,0.366426
FBA_f,50.117345,0.0
FBP,5.363007,0.366426
FCLPA_b,5.244069,0.0
FCLPA_f,5.244069,0.0
FCLT,0.0,0.0
FDH,1.011649,0.0
FDH2,1.011649,0.0
FE2abc_522,0.0,0.0
FE2abc_523,0.0,0.0
FEDCabc,0.0,0.0
FEETERabc,0.0,0.0
FERRICHabc,0.0,0.0
FGLU_527,0.873334,0.0
FGLU_528,1.00026,0.0
